background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,case_label,background_packet_kb,background_period_ms,rho_bg,rho_pdb,prb_share_pdb,g_pdb_mbps,target_rho_bg,target_rho_pdb,actual_rho_bg,actual_rho_pdb,background_mapping_policy,pdb_mapping_policy,threshold,baseline_feasible,proposed_feasible
32,8,100,2.5,L04,2.0,38.8,0.19984668012509155,0.18306636155606407,0.4780886040139107,0.2,0.2,0.18,0.19984668012509155,0.18306636155606407,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,100,2.5,L04,2.0,64.6,0.12003175214943579,0.18306636155606407,0.6039838365141967,0.2,0.12,0.18,0.12003175214943579,0.18306636155606407,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,100,2.5,L04,2.0,110.8,0.06998241145174686,0.18306636155606407,0.7234429923531512,0.2,0.07,0.18,0.06998241145174686,0.18306636155606407,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,100,2.5,L04,2.0,258.5,0.02999632955069072,0.18306636155606407,0.8592135986132781,0.2,0.03,0.18,0.02999632955069072,0.18306636155606407,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,100,4.1,L02,2.0,38.8,0.19984668012509155,0.300228832951945,0.6003669947856352,0.32799999999999996,0.2,0.3,0.19984668012509155,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,100,4.1,L02,2.0,64.6,0.12003175214943579,0.300228832951945,0.7143873196662491,0.32799999999999996,0.12,0.3,0.12003175214943579,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,100,4.1,L02,2.0,110.8,0.06998241145174686,0.300228832951945,0.8109662726088473,0.32799999999999996,0.07,0.3,0.06998241145174686,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,100,4.1,L02,2.0,258.5,0.02999632955069072,0.300228832951945,0.9091640100246713,0.32799999999999996,0.03,0.3,0.02999632955069072,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,100,5.5,L04,2.0,38.8,0.19984668012509155,0.40274599542334094,0.6683552783923122,0.44,0.2,0.4,0.19984668012509155,0.40274599542334094,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
32,8,100,5.5,L04,2.0,64.6,0.12003175214943579,0.40274599542334094,0.7703962100400497,0.44,0.12,0.4,0.12003175214943579,0.40274599542334094,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
