seed,scenario_id,policy,background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,case_label,background_packet_kb,background_period_ms,rho_bg,rho_pdb,target_rho_bg,target_rho_pdb,actual_rho_bg,actual_rho_pdb,prb_share_pdb,g_pdb_mbps,background_mapping_policy,pdb_mapping_policy,edge_pdb_satisfaction_rate,center_agg_rate_bps,center_avg_rate_bps,prb_utilization,center_prb_share,edge_prb_share,pdb_arrivals_in_window,pdb_violation_rate,target_edge_completion_delay_ms,target_edge_queue_wait_ms,target_edge_service_time_ms,edge_backlog_bits
7,bg32_pdb4_d300_k24.6_seed00_L01,tail_append,32,4,300,24.6,L01,2.0,110.8,0.06998241145174686,0.3002288329519451,0.07,0.3,0.06998241145174686,0.3002288329519451,0.8109662726088475,0.656,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4710400.0,147200.0,0.4240128205128205,0.3395303030957492,0.6604696969042507,132.0,0.0,14.0,6.0,8.0,0.0
7,bg32_pdb4_d300_k24.6_seed00_L01,hopeless_tail_append,32,4,300,24.6,L01,2.0,110.8,0.06998241145174686,0.3002288329519451,0.07,0.3,0.06998241145174686,0.3002288329519451,0.8109662726088475,0.656,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4710400.0,147200.0,0.4240128205128205,0.3395303030957492,0.6604696969042507,132.0,0.0,14.0,6.0,8.0,0.0
7,bg32_pdb8_d300_k12.3_seed00_L02,tail_append,32,8,300,12.3,L02,2.0,110.8,0.06998241145174686,0.3002288329519451,0.07,0.3,0.06998241145174686,0.3002288329519451,0.8109662726088475,0.328,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4710400.0,147200.0,0.5030030525030526,0.2851760913390758,0.7148239086609242,265.0,0.0,19.0,8.0,11.0,0.0
7,bg32_pdb8_d300_k12.3_seed00_L02,hopeless_tail_append,32,8,300,12.3,L02,2.0,110.8,0.06998241145174686,0.3002288329519451,0.07,0.3,0.06998241145174686,0.3002288329519451,0.8109662726088475,0.328,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4710400.0,147200.0,0.5030030525030526,0.2851760913390758,0.7148239086609242,265.0,0.0,19.0,8.0,11.0,0.0
7,bg32_pdb4_d300_k32.8_seed00_L03,tail_append,32,4,300,32.8,L03,2.0,110.8,0.06998241145174686,0.4003051106025934,0.07,0.4,0.06998241145174686,0.4003051106025934,0.8511922852087481,0.8746666666666666,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4710400.0,147200.0,0.5066910866910866,0.2847751698877054,0.7152248301122945,132.0,0.0,20.0,8.0,12.0,0.0
7,bg32_pdb4_d300_k32.8_seed00_L03,hopeless_tail_append,32,4,300,32.8,L03,2.0,110.8,0.06998241145174686,0.4003051106025934,0.07,0.4,0.06998241145174686,0.4003051106025934,0.8511922852087481,0.8746666666666666,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4710400.0,147200.0,0.5066910866910866,0.2847751698877054,0.7152248301122945,132.0,0.0,20.0,8.0,12.0,0.0
7,bg32_pdb8_d300_k16.4_seed00_L04,tail_append,32,8,300,16.4,L04,2.0,110.8,0.06998241145174686,0.4003051106025934,0.07,0.4,0.06998241145174686,0.4003051106025934,0.8511922852087481,0.4373333333333333,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4710400.0,147200.0,0.608992673992674,0.2364560464346937,0.7635439535653064,265.0,0.0,25.0,10.0,15.0,0.0
7,bg32_pdb8_d300_k16.4_seed00_L04,hopeless_tail_append,32,8,300,16.4,L04,2.0,110.8,0.06998241145174686,0.4003051106025934,0.07,0.4,0.06998241145174686,0.4003051106025934,0.8511922852087481,0.4373333333333333,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4710400.0,147200.0,0.608992673992674,0.2364560464346937,0.7635439535653064,265.0,0.0,25.0,10.0,15.0,0.0
7,bg32_pdb4_d300_k36.9_seed00_L05,tail_append,32,4,300,36.9,L05,2.0,110.8,0.06998241145174686,0.4503432494279176,0.07,0.45,0.06998241145174686,0.4503432494279176,0.8655026712819922,0.984,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4710400.0,147200.0,0.5520885225885226,0.26130212612556825,0.7386978738744318,132.0,0.0,24.0,10.0,14.0,0.0
7,bg32_pdb4_d300_k36.9_seed00_L05,hopeless_tail_append,32,4,300,36.9,L05,2.0,110.8,0.06998241145174686,0.4503432494279176,0.07,0.45,0.06998241145174686,0.4503432494279176,0.8655026712819922,0.984,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4710400.0,147200.0,0.5520885225885226,0.26130212612556825,0.7386978738744318,132.0,0.0,24.0,10.0,14.0,0.0
