background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,case_label,background_packet_kb,background_period_ms,rho_bg,rho_pdb,prb_share_pdb,g_pdb_mbps,target_rho_bg,target_rho_pdb,actual_rho_bg,actual_rho_pdb,background_mapping_policy,pdb_mapping_policy,repeat_count,baseline_edge_pdb_satisfaction_rate,proposed_edge_pdb_satisfaction_rate,mean_delta_pdb_satisfaction_rate,std_delta_pdb_satisfaction_rate,ci95_delta_pdb_satisfaction_rate,mean_center_throughput_retention,std_center_throughput_retention,ci95_center_throughput_retention,mean_delta_prb_utilization,mean_delta_center_prb_share,mean_delta_edge_prb_share
32,4,100,8.2,L01,2.0,64.6,0.12003175214943579,0.300228832951945,0.7143873196662491,0.6559999999999999,0.12,0.3,0.12003175214943579,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32,4,100,10.9,L03,2.0,64.6,0.12003175214943579,0.39908466819221966,0.7687768148993687,0.872,0.12,0.4,0.12003175214943579,0.39908466819221966,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.8525,0.857,0.0045,0.010062305898749053,0.00882,1.0001783846644,0.0003988802357418614,0.0003496339422239778,0.0,8.748591030860453e-05,-8.748591030862673e-05
32,4,100,12.3,L05,2.0,64.6,0.12003175214943579,0.45034324942791765,0.7895564289853308,0.9840000000000001,0.12,0.45,0.12003175214943579,0.45034324942791765,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.8039999999999999,0.8039999999999999,0.0,0.0,0.0,0.9991419629406,0.001918629192032417,0.0016817526364239928,0.0,-1.8196761953376272e-05,1.8196761953381825e-05
32,8,100,4.1,L02,2.0,64.6,0.12003175214943579,0.300228832951945,0.7143873196662491,0.32799999999999996,0.12,0.3,0.12003175214943579,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32,8,100,5.5,L04,2.0,64.6,0.12003175214943579,0.40274599542334094,0.7703962100400497,0.44,0.12,0.4,0.12003175214943579,0.40274599542334094,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.9390000000000001,0.9332499999999999,-0.00575,0.01285739087062379,0.011269999999999999,1.0,0.0,0.0,0.0,-0.00035855653498003683,0.0003585565349800257
32,8,100,6.1,L06,2.0,64.6,0.12003175214943579,0.4466819221967963,0.788196830987172,0.488,0.12,0.45,0.12003175214943579,0.4466819221967963,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.8029999999999999,0.8025,-0.0005,0.0011180339887498947,0.0009799999999999998,1.0000399828654,8.940440496960212e-05,7.836641618398054e-05,0.0,2.7723908561483324e-05,-2.7723908561494427e-05
40,4,100,8.2,L07,2.0,80.8,0.11995747507508588,0.300228832951945,0.714513603172027,0.6559999999999999,0.12,0.3,0.11995747507508588,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40,4,100,10.9,L09,2.0,80.8,0.11995747507508588,0.39908466819221966,0.7688868300366353,0.872,0.12,0.4,0.11995747507508588,0.39908466819221966,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.834,0.8324999999999999,-0.0015,0.003354101966249685,0.00294,1.000122112008,0.00027305075075696684,0.00023933953567997253,0.0,-0.0004804639804639743,0.00048046398046399654
40,4,100,12.3,L11,2.0,80.8,0.11995747507508588,0.45034324942791765,0.7896592623486066,0.9840000000000001,0.12,0.45,0.11995747507508588,0.45034324942791765,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.8,0.8,0.0,0.0,0.0,0.9996029057048,0.0008879298375445835,0.0007783048185920131,0.0,-0.00039059829059828743,0.00039059829059828743
40,8,100,4.1,L08,2.0,80.8,0.11995747507508588,0.300228832951945,0.714513603172027,0.32799999999999996,0.12,0.3,0.11995747507508588,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40,8,100,5.5,L10,2.0,80.8,0.11995747507508588,0.40274599542334094,0.7705056846844737,0.44,0.12,0.4,0.11995747507508588,0.40274599542334094,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.933,0.94725,0.014249999999999999,0.031863968679371996,0.027929999999999993,1.0,0.0,0.0,0.0,-0.00026367227453669704,0.00026367227453669704
40,8,100,6.1,L12,2.0,80.8,0.11995747507508588,0.4466819221967963,0.7883001505849611,0.488,0.12,0.45,0.11995747507508588,0.4466819221967963,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.75575,0.756,0.00024999999999999995,0.00223606797749979,0.00196,1.0000920676628,0.00020586955255035222,0.00018045261908802068,0.0,9.194139194138585e-05,-9.194139194137473e-05
48,4,100,8.2,L13,1.5,72.7,0.11999047575598686,0.300228832951945,0.7144574909588823,0.6559999999999999,0.12,0.3,0.11999047575598686,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48,4,100,10.9,L15,1.5,72.7,0.11999047575598686,0.39908466819221966,0.7688379473474469,0.872,0.12,0.4,0.11999047575598686,0.39908466819221966,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.8634999999999999,0.8634999999999999,0.0,0.0,0.0,0.9999920111304,1.7863655488995712e-05,1.5658184416012407e-05,1.58730158730247e-06,7.055090856761259e-05,-7.055090856760149e-05
