seed,scenario_id,policy,background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,case_label,background_packet_kb,background_period_ms,rho_bg,rho_pdb,target_rho_bg,target_rho_pdb,actual_rho_bg,actual_rho_pdb,prb_share_pdb,g_pdb_mbps,background_mapping_policy,pdb_mapping_policy,edge_pdb_satisfaction_rate,center_agg_rate_bps,center_avg_rate_bps,prb_utilization,center_prb_share,edge_prb_share,pdb_arrivals_in_window,pdb_violation_rate,target_edge_completion_delay_ms,target_edge_queue_wait_ms,target_edge_service_time_ms,edge_backlog_bits
7,bg32_pdb4_d100_k8.2_seed00_L01,tail_append,32,4,100,8.2,L01,2.0,64.6,0.12003175214943579,0.300228832951945,0.12,0.3,0.12003175214943579,0.300228832951945,0.7143873196662491,0.6559999999999999,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,7987200.0,249600.0,0.5541282051282052,0.43713849428531765,0.5628615057146823,400.0,0.0,8.0,4.0,4.0,0.0
7,bg32_pdb4_d100_k8.2_seed00_L01,hopeless_tail_append,32,4,100,8.2,L01,2.0,64.6,0.12003175214943579,0.300228832951945,0.12,0.3,0.12003175214943579,0.300228832951945,0.7143873196662491,0.6559999999999999,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,7987200.0,249600.0,0.5541282051282052,0.43713849428531765,0.5628615057146823,400.0,0.0,8.0,4.0,4.0,0.0
7,bg32_pdb8_d100_k4.1_seed00_L02,tail_append,32,8,100,4.1,L02,2.0,64.6,0.12003175214943579,0.300228832951945,0.12,0.3,0.12003175214943579,0.300228832951945,0.7143873196662491,0.32799999999999996,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,7987200.0,249600.0,0.6666056166056166,0.3635973990292151,0.6364026009707848,800.0,0.0,5.0,2.0,3.0,0.0
7,bg32_pdb8_d100_k4.1_seed00_L02,hopeless_tail_append,32,8,100,4.1,L02,2.0,64.6,0.12003175214943579,0.300228832951945,0.12,0.3,0.12003175214943579,0.300228832951945,0.7143873196662491,0.32799999999999996,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,7987200.0,249600.0,0.6666056166056166,0.3635973990292151,0.6364026009707848,800.0,0.0,5.0,2.0,3.0,0.0
7,bg32_pdb4_d100_k10.9_seed00_L03,tail_append,32,4,100,10.9,L03,2.0,64.6,0.12003175214943579,0.39908466819221966,0.12,0.4,0.12003175214943579,0.39908466819221966,0.7687768148993687,0.872,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,7987200.0,249600.0,0.6428278388278388,0.377391372066343,0.622608627933657,400.0,0.0,13.0,7.0,6.0,0.0
7,bg32_pdb4_d100_k10.9_seed00_L03,hopeless_tail_append,32,4,100,10.9,L03,2.0,64.6,0.12003175214943579,0.39908466819221966,0.12,0.4,0.12003175214943579,0.39908466819221966,0.7687768148993687,0.872,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,7987200.0,249600.0,0.6428278388278388,0.377391372066343,0.622608627933657,400.0,0.0,13.0,7.0,6.0,0.0
7,bg32_pdb8_d100_k5.5_seed00_L04,tail_append,32,8,100,5.5,L04,2.0,64.6,0.12003175214943579,0.40274599542334094,0.12,0.4,0.12003175214943579,0.40274599542334094,0.7703962100400497,0.44,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,7987200.0,249600.0,0.7757222222222222,0.3118445688094044,0.6881554311905955,800.0,0.0,13.0,9.0,4.0,0.0
7,bg32_pdb8_d100_k5.5_seed00_L04,hopeless_tail_append,32,8,100,5.5,L04,2.0,64.6,0.12003175214943579,0.40274599542334094,0.12,0.4,0.12003175214943579,0.40274599542334094,0.7703962100400497,0.44,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,7987200.0,249600.0,0.7757222222222222,0.3118445688094044,0.6881554311905955,800.0,0.0,13.0,9.0,4.0,0.0
7,bg32_pdb4_d100_k12.3_seed00_L05,tail_append,32,4,100,12.3,L05,2.0,64.6,0.12003175214943579,0.45034324942791765,0.12,0.45,0.12003175214943579,0.45034324942791765,0.7895564289853308,0.9840000000000001,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,7987200.0,249600.0,0.6787826617826618,0.35735524524079776,0.6426447547592022,400.0,0.0,13.0,7.0,6.0,0.0
7,bg32_pdb4_d100_k12.3_seed00_L05,hopeless_tail_append,32,4,100,12.3,L05,2.0,64.6,0.12003175214943579,0.45034324942791765,0.12,0.45,0.12003175214943579,0.45034324942791765,0.7895564289853308,0.9840000000000001,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,7987200.0,249600.0,0.6787826617826618,0.35735524524079776,0.6426447547592022,400.0,0.0,13.0,7.0,6.0,0.0
