seed,background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,case_label,background_packet_kb,background_period_ms,rho_bg,rho_pdb,target_rho_bg,target_rho_pdb,actual_rho_bg,actual_rho_pdb,prb_share_pdb,g_pdb_mbps,background_mapping_policy,pdb_mapping_policy,baseline_edge_pdb_satisfaction_rate,proposed_edge_pdb_satisfaction_rate,delta_pdb_satisfaction_rate,center_throughput_retention,delta_prb_utilization,delta_center_prb_share,delta_edge_prb_share
7,32,4,300,24.6,L01,2.0,38.8,0.19984668012509155,0.3002288329519451,0.2,0.3,0.19984668012509155,0.3002288329519451,0.6003669947856352,0.656,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7,32,8,300,12.3,L02,2.0,38.8,0.19984668012509155,0.3002288329519451,0.2,0.3,0.19984668012509155,0.3002288329519451,0.6003669947856352,0.328,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7,32,4,300,32.8,L03,2.0,38.8,0.19984668012509155,0.4003051106025934,0.2,0.4,0.19984668012509155,0.4003051106025934,0.6670064420156487,0.8746666666666666,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7,32,8,300,16.4,L04,2.0,38.8,0.19984668012509155,0.4003051106025934,0.2,0.4,0.19984668012509155,0.4003051106025934,0.6670064420156487,0.4373333333333333,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7,32,4,300,36.9,L05,2.0,38.8,0.19984668012509155,0.4503432494279176,0.2,0.45,0.19984668012509155,0.4503432494279176,0.6926333813529201,0.984,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7,32,8,300,18.4,L06,2.0,38.8,0.19984668012509155,0.4491228070175438,0.2,0.45,0.19984668012509155,0.4491228070175438,0.6920553522400542,0.49066666666666664,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7,40,4,300,24.6,L07,2.0,48.5,0.19984668012509152,0.3002288329519451,0.2,0.3,0.19984668012509152,0.3002288329519451,0.6003669947856353,0.656,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7,40,8,300,12.3,L08,2.0,48.5,0.19984668012509152,0.3002288329519451,0.2,0.3,0.19984668012509152,0.3002288329519451,0.6003669947856353,0.328,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7,40,4,300,32.8,L09,2.0,48.5,0.19984668012509152,0.4003051106025934,0.2,0.4,0.19984668012509152,0.4003051106025934,0.6670064420156488,0.8746666666666666,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7,40,8,300,16.4,L10,2.0,48.5,0.19984668012509152,0.4003051106025934,0.2,0.4,0.19984668012509152,0.4003051106025934,0.6670064420156488,0.4373333333333333,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,1.0,0.0,1.0,0.0,0.0,0.0
