background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,case_label,background_packet_kb,background_period_ms,rho_bg,rho_pdb,prb_share_pdb,g_pdb_mbps,target_rho_bg,target_rho_pdb,actual_rho_bg,actual_rho_pdb,background_mapping_policy,pdb_mapping_policy,repeat_count,baseline_edge_pdb_satisfaction_rate,proposed_edge_pdb_satisfaction_rate,mean_delta_pdb_satisfaction_rate,std_delta_pdb_satisfaction_rate,ci95_delta_pdb_satisfaction_rate,mean_center_throughput_retention,std_center_throughput_retention,ci95_center_throughput_retention,mean_delta_prb_utilization,mean_delta_center_prb_share,mean_delta_edge_prb_share
32,4,300,24.6,L01,2.0,38.8,0.19984668012509155,0.3002288329519451,0.6003669947856352,0.656,0.2,0.3,0.19984668012509155,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.9954545454545455,0.9954545454545455,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32,4,300,32.8,L03,2.0,38.8,0.19984668012509155,0.4003051106025934,0.6670064420156487,0.8746666666666666,0.2,0.4,0.19984668012509155,0.4003051106025934,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.7582767978290367,0.7582767978290367,0.0,0.0,0.0,0.9998647346944001,0.0003354952118591278,0.0002940745191383397,0.0,-4.221828712014375e-06,4.221828712025477e-06
32,4,300,36.9,L05,2.0,38.8,0.19984668012509155,0.4503432494279176,0.6926333813529201,0.984,0.2,0.45,0.19984668012509155,0.4503432494279176,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.6554238906477712,0.6539313533343384,-0.0014925373134000001,0.003337414891717308,0.002925373134264,1.0027800243106,0.006172144549539607,0.0054101232336523485,0.0,-0.0030580956927091117,0.0030580956927091173
32,8,300,12.3,L02,2.0,38.8,0.19984668012509155,0.3002288329519451,0.6003669947856352,0.328,0.2,0.3,0.19984668012509155,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32,8,300,16.4,L04,2.0,38.8,0.19984668012509155,0.4003051106025934,0.6670064420156487,0.4373333333333333,0.2,0.4,0.19984668012509155,0.4003051106025934,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.8711046112206529,0.862076316506764,-0.009028294713800001,0.008672138831861478,0.00760146483983629,0.9997001174674001,0.001012311222400836,0.0008873299094082773,0.0,-0.0004955840095263398,0.0004955840095263398
32,8,300,18.4,L06,2.0,38.8,0.19984668012509155,0.4491228070175438,0.6920553522400542,0.49066666666666664,0.2,0.45,0.19984668012509155,0.4491228070175438,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.557106758841135,0.5609000772016962,0.0037933183605999995,0.016390292447153863,0.014366724768511469,1.0036396084146,0.009224663024566662,0.008085773648244268,0.0,0.0005046255455410265,-0.0005046255455410265
40,4,300,24.6,L07,2.0,48.5,0.19984668012509152,0.3002288329519451,0.6003669947856353,0.656,0.2,0.3,0.19984668012509152,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.9181818181818182,0.9181818181818182,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.4653480391231304e-05,-5.46534803912202e-05
40,4,300,32.8,L09,2.0,48.5,0.19984668012509152,0.4003051106025934,0.6670064420156488,0.8746666666666666,0.2,0.4,0.19984668012509152,0.4003051106025934,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.7135006784260516,0.7135006784260516,0.0,0.0,0.0,1.0020293861176,0.004537845311547974,0.003977596790495992,0.0,0.0007145391124691369,-0.0007145391124691481
40,4,300,36.9,L11,2.0,48.5,0.19984668012509152,0.4503432494279176,0.6926333813529201,0.984,0.2,0.45,0.19984668012509152,0.4503432494279176,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.5842022212171466,0.5842022212171466,0.0,0.0,0.0,0.9920816813996,0.017743360101905716,0.01555274086015056,0.0,-0.00141692094309272,0.0014169209430927366
40,8,300,12.3,L08,2.0,48.5,0.19984668012509152,0.3002288329519451,0.6003669947856353,0.328,0.2,0.3,0.19984668012509152,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40,8,300,16.4,L10,2.0,48.5,0.19984668012509152,0.4003051106025934,0.6670064420156488,0.4373333333333333,0.2,0.4,0.19984668012509152,0.4003051106025934,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.7748910010876247,0.7711457039886126,-0.0037452970988,0.009557047765416745,0.008377121719332246,1.0000017907998,0.00012178234714869065,0.00010674693382010838,0.0,-0.00015847270863854622,0.00015847270863853514
40,8,300,18.4,L12,2.0,48.5,0.19984668012509152,0.4491228070175438,0.6920553522400542,0.49066666666666664,0.2,0.45,0.19984668012509152,0.4491228070175438,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.4963564412409017,0.49860079497025367,0.0022443537292,0.015124227443447056,0.013256969862920465,1.005000766539,0.009497513212275889,0.0083249373826617,4.884004884075921e-07,0.000761942821050221,-0.0007619428210501767
48,4,300,24.6,L13,2.0,58.2,0.19984668012509152,0.3002288329519451,0.6003669947856353,0.656,0.2,0.3,0.19984668012509152,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.9121212121212121,0.9030303030303031,-0.009090909091,0.02032789070474682,0.01781818181836,1.0000189055184001,4.227402429223033e-05,3.705481606396254e-05,0.0,5.9626561056491666e-05,-5.9626561056491666e-05
48,4,300,32.8,L15,2.0,58.2,0.19984668012509152,0.4003051106025934,0.6670064420156488,0.8746666666666666,0.2,0.4,0.19984668012509152,0.4003051106025934,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.6569279863309714,0.6539429117041057,-0.0029850746268000002,0.006674829783434616,0.005850746268528,1.0023162407966,0.0051910691789222,0.004550172755509831,0.0,0.0006718556528852004,-0.0006718556528852338
48,4,300,36.9,L17,2.0,58.2,0.19984668012509152,0.4503432494279176,0.6926333813529201,0.984,0.2,0.45,0.19984668012509152,0.4503432494279176,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.5618905472636816,0.5603980099502488,-0.0014925373134000001,0.003337414891717308,0.002925373134264,1.013145431654,0.029578610451029056,0.02592679519020678,-3.663003663056941e-07,0.0022622876604415144,-0.0022622876604414975
48,8,300,12.3,L14,2.0,58.2,0.19984668012509152,0.3002288329519451,0.6003669947856353,0.328,0.2,0.3,0.19984668012509152,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48,8,300,16.4,L16,2.0,58.2,0.19984668012509152,0.4003051106025934,0.6670064420156488,0.4373333333333333,0.2,0.4,0.19984668012509152,0.4003051106025934,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.6195811661866134,0.6188208384008569,-0.0007603277857999999,0.009347264668993579,0.008193238727792271,0.9993701417741999,0.0007894125967261552,0.0006919506496011298,0.0,-0.0001657056630282594,0.00016570566302822609
48,8,300,18.4,L18,2.0,58.2,0.19984668012509152,0.4491228070175438,0.6920553522400542,0.49066666666666664,0.2,0.45,0.19984668012509152,0.4491228070175438,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.4378364397319353,0.4505874608080515,0.012751021076,0.018265567154724105,0.0160104755237758,1.004728963523,0.011162341724652783,0.009784223914687097,0.0,0.0006186520019690889,-0.0006186520019690889
