seed,background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,baseline_edge_pdb_satisfaction_rate,proposed_edge_pdb_satisfaction_rate,delta_pdb_satisfaction_rate,center_throughput_retention,delta_prb_utilization,delta_center_prb_share,delta_edge_prb_share
10,24,16,300,50,0.0018796992481203006,0.0018796992481203006,0.0,0.970655026153,0.0,-0.0003382173382173448,0.00033821733821737254
10,24,16,300,150,0.0,0.0,0.0,0.920870137181,0.0,-0.001899267399267393,0.0018992673992673792
10,24,16,300,300,0.0,0.0,0.0,0.912442433251,0.0,-0.002255799755799752,0.0022557997557998144
10,24,16,500,50,0.00625,0.003125,-0.003125,0.912409880873,0.0,-0.0032764659360524223,0.003276465936052353
10,24,16,500,150,0.0,0.0,0.0,0.96304831224,0.0,-0.0011194337485152042,0.0011194337485151973
10,24,16,500,300,0.0,0.0,0.0,0.887827085417,0.0,-0.005176999392342292,0.005176999392342285
11,24,4,100,50,0.0,0.0,0.0,0.146630381846,0.0,-0.13245726495726495,0.13245726495726495
11,24,4,100,150,0.0,0.0,0.0,0.148818654076,0.0,-0.13061416361416361,0.13061416361416356
11,24,4,100,300,0.0,0.0,0.0,0.148665803442,0.0,-0.13026984126984126,0.1302698412698413
11,24,4,300,50,0.0,0.0,0.0,0.861290646723,0.0,-0.008301247967926861,0.008301247967926861
11,24,4,300,150,0.0,0.0,0.0,0.94111691063,0.0,-0.002176915649102218,0.0021769156491021624
11,24,4,300,300,0.0,0.0,0.0,0.934766128525,0.0,-0.0029206849767151946,0.00292068497671516
11,24,4,500,50,0.0125,0.025,0.0125,0.991197117556,0.0,-0.004649788885029205,0.004649788885029205
11,24,4,500,150,0.0,0.0,0.0,0.816445229619,0.0,-0.009632885009613928,0.009632885009614012
11,24,4,500,300,0.0,0.0,0.0,0.903512482016,0.0,-0.004947624895421027,0.00494762489542111
11,24,10,100,50,0.0,0.0,0.0,0.246672402006,0.0,-0.05181318681318682,0.05181318681318681
11,24,10,100,150,0.0,0.0,0.0,0.254565845539,0.0,-0.05008363858363858,0.05008363858363851
11,24,10,100,300,0.0,0.0,0.0,0.25229807796,0.0,-0.050191086691086684,0.05019108669108663
11,24,10,300,50,0.0,0.0,0.0,0.499195253888,0.0,-0.025082501800289154,0.025082501800289148
11,24,10,300,150,0.0,0.0,0.0,0.989166164675,0.0,-8.062363604047218e-05,8.062363604044442e-05
11,24,10,300,300,0.0,0.0,0.0,0.981309006674,0.0,-0.00015452863574424297,0.00015452863574416664
11,24,10,500,50,0.0,0.0,0.0,0.581022602201,0.0,-0.026409737869349394,0.026409737869349414
11,24,10,500,150,0.0,0.0,0.0,0.876522161128,0.0,-0.0049009398150664865,0.004900939815066563
11,24,10,500,300,0.0,0.0,0.0,0.880970564906,0.0,-0.004539355023127384,0.004539355023127412
11,24,16,100,50,0.0,0.0,0.0,0.206619272936,0.0,-0.016713675213675214,0.016713675213675172
11,24,16,100,150,0.0,0.0,0.0,0.207404709171,0.0,-0.016594017094017095,0.01659401709401709
11,24,16,100,300,0.0,0.0,0.0,0.207404709171,0.0,-0.016594017094017095,0.01659401709401709
11,24,16,300,50,0.0,0.0,0.0,0.94449476159,0.0,-0.0008954109881464944,0.0008954109881464944
11,24,16,300,150,0.0,0.0,0.0,0.911528739087,0.0,-0.002601333832548375,0.002601333832548347
11,24,16,300,300,0.0,0.0,0.0,0.511960560552,0.0,-0.016229782248996325,0.016229782248996405
11,24,16,500,50,0.0,0.0,0.0,0.976689669329,0.0,-0.0005674193778909195,0.0005674193778908432
11,24,16,500,150,0.0,0.0,0.0,0.952086185938,0.0,-0.001900152513044845,0.0019001525130448726
11,24,16,500,300,0.0,0.0,0.0,0.641334201031,0.0,-0.016416682496181063,0.016416682496181
12,24,4,100,50,0.0025,0.0025,0.0,0.846908765134,0.0,-0.0034932844932844924,0.0034932844932845653
12,24,4,100,150,0.0,0.0,0.0,0.108206893894,0.0,-0.13358608058608057,0.13358608058608057
12,24,4,100,300,0.0,0.0,0.0,0.107899443977,0.0,-0.133503663003663,0.133503663003663
12,24,4,300,50,0.35074626865671643,0.44029850746268656,0.089552238806,1.00253654085,0.0,-0.0002191697191696873,0.0002191697191696873
12,24,4,300,150,0.007462686567164179,0.007462686567164179,0.0,0.41264783189,0.0,-0.04116544566544566,0.041165445665445666
12,24,4,300,300,0.0,0.0,0.0,0.505920942371,0.0,-0.02077106227106227,0.02077106227106229
12,24,4,500,50,0.775,0.8,0.025,0.999842825639,3.6630036629459184e-06,0.0028826146012050913,-0.0028826146012050358
12,24,4,500,150,0.025,0.025,0.0,0.772670551501,0.0,-0.013899058840916564,0.013899058840916578
12,24,4,500,300,0.0,0.0,0.0,0.81916367457,0.0,-0.008626833568556952,0.00862683356855698
12,24,10,100,50,0.0,0.0,0.0,0.888398220217,0.0,-0.0018772893772893776,0.0018772893772893706
12,24,10,100,150,0.0,0.0,0.0,0.898292476157,0.0,-0.0019273504273504272,0.0019273504273504827
12,24,10,100,300,0.0,0.0,0.0,0.899739723643,0.0,-0.0018131868131868144,0.0018131868131868734
12,24,10,300,50,0.006006006006006006,0.006006006006006006,0.0,0.267430785643,0.0,-0.06808547008547008,0.06808547008547006
12,24,10,300,150,0.003003003003003003,0.003003003003003003,0.0,0.941390266853,0.0,-0.0010244200244200197,0.0010244200244200474
12,24,10,300,300,0.0,0.0,0.0,0.270178612336,0.0,-0.052834554334554334,0.05283455433455431
12,24,10,500,50,0.02,0.02,0.0,0.740456861633,0.0,-0.012148164614592581,0.01214816461459256
12,24,10,500,150,0.0,0.0,0.0,0.82242396713,0.0,-0.005730865510925831,0.005730865510925831
12,24,10,500,300,0.0,0.0,0.0,0.853329696225,0.0,-0.004678618998210017,0.004678618998210093
12,24,16,100,50,0.0,0.0,0.0,0.868551298389,0.0,-0.001876678876678875,0.0018766788766788611
12,24,16,100,150,0.0,0.0,0.0,0.226244000576,0.0,-0.015001831501831502,0.015001831501831542
12,24,16,100,300,0.0,0.0,0.0,0.226244000576,0.0,-0.015001831501831502,0.015001831501831542
12,24,16,300,50,0.0018796992481203006,0.0018796992481203006,0.0,0.932913984306,0.0,-0.0014236874236874253,0.0014236874236874808
12,24,16,300,150,0.0,0.0,0.0,0.900174996636,0.0,-0.002204517704517704,0.0022045177045176834
12,24,16,300,300,0.0,0.0,0.0,0.484914175387,0.0,-0.014621489621489622,0.01462148962148957
12,24,16,500,50,0.009375,0.00625,-0.003125,0.908053347059,0.0,-0.0032043746095298253,0.0032043746095298253
12,24,16,500,150,0.0,0.0,0.0,0.891753472998,0.0,-0.004335402201839568,0.004335402201839589
12,24,16,500,300,0.0,0.0,0.0,0.917939277305,0.0,-0.0031848320161421834,0.0031848320161421695
13,24,4,100,50,0.0,0.0,0.0,0.933299622154,0.0,-0.0015686365501475195,0.0015686365501474953
13,24,4,100,150,0.0,0.0,0.0,0.942865931191,0.0,-0.0018342484222044209,0.0018342484222044764
13,24,4,100,300,0.0,0.0,0.0,0.945606434381,0.0,-0.0018256999941382197,0.0018256999941382857
13,24,4,300,50,0.0,0.0,0.0,0.298830998383,0.0,-0.09846797960567798,0.09846797960567788
13,24,4,300,150,0.0,0.0,0.0,0.942905858031,0.0,-0.0014977118461117905,0.0014977118461118044
13,24,4,300,300,0.0,0.0,0.0,0.963404164535,0.0,-0.0011252714564498542,0.0011252714564499167
13,24,4,500,50,0.0625,0.1125,0.05,0.99468509968,0.0,-0.0009118368160688783,0.0009118368160688783
13,24,4,500,150,0.0,0.0,0.0,0.87115263204,0.0,-0.0065100623119069,0.006510062311906983
13,24,4,500,300,0.0,0.0,0.0,0.889413823926,0.0,-0.004993392087996221,0.004993392087996207
13,24,10,100,50,0.0,0.0,0.0,0.960019852569,0.0,-0.0006776556776556773,0.000677655677655653
13,24,10,100,150,0.0,0.0,0.0,0.961768676727,0.0,-0.0005659340659340643,0.0005659340659340817
13,24,10,100,300,0.0,0.0,0.0,0.961768676727,0.0,-0.0005659340659340643,0.0005659340659340817
13,24,10,300,50,0.0,0.0,0.0,0.876753658267,0.0,-0.0035152625152625183,0.003515262515262463
13,24,10,300,150,0.0,0.0,0.0,0.938323960707,0.0,-0.0016721611721611726,0.0016721611721611795
13,24,10,300,300,0.0,0.0,0.0,0.939463371067,0.0,-0.0013962148962149007,0.0013962148962148868
13,24,10,500,50,0.005,0.005,0.0,0.588120784097,0.0,-0.02179055374274605,0.021790553742746077
13,24,10,500,150,0.0,0.0,0.0,0.933004406231,0.0,-0.0021774067488618404,0.0021774067488617987
13,24,10,500,300,0.0,0.0,0.0,0.931412688316,0.0,-0.0020949754782234875,0.0020949754782234598
13,24,16,100,50,0.0,0.0,0.0,0.226245963011,0.0,-0.015161782661782662,0.015161782661782586
13,24,16,100,150,0.0,0.0,0.0,0.219043415098,0.0,-0.015278998778998779,0.015278998778998742
13,24,16,100,300,0.0,0.0,0.0,0.228684472258,0.0,-0.01517948717948718,0.015179487179487139
13,24,16,300,50,0.0,0.0,0.0,0.969815377665,0.0,-0.00050976800976801,0.0005097680097680968
13,24,16,300,150,0.0,0.0,0.0,0.824757540112,0.0,-0.00451953601953602,0.00451953601953603
13,24,16,300,300,0.0,0.0,0.0,0.49090321172,0.0,-0.014688644688644687,0.014688644688644725
13,24,16,500,50,0.00625,0.00625,0.0,0.918534645581,0.0,-0.002363029758299301,0.0023630297582993842
13,24,16,500,150,0.0,0.0,0.0,0.924831989507,0.0,-0.0017744094257410303,0.0017744094257409193
13,24,16,500,300,0.0,0.0,0.0,0.609632112449,0.0,-0.015410373395337934,0.015410373395337906
14,24,4,100,50,0.0025,0.0025,0.0,0.901027405302,0.0,-0.0020347985347985327,0.0020347985347985986
14,24,4,100,150,0.0,0.0,0.0,0.110824621936,0.0,-0.14187728937728938,0.14187728937728938
14,24,4,100,300,0.0,0.0,0.0,0.132287107307,0.0,-0.13365445665445666,0.13365445665445663
14,24,4,300,50,0.014925373134328358,0.022388059701492536,0.007462686567,1.001478837379,0.0,-0.001381562881562881,0.001381562881562881
14,24,4,300,150,0.007462686567164179,0.007462686567164179,0.0,0.894982324521,0.0,-0.002854090354090351,0.002854090354090344
14,24,4,300,300,0.0,0.0,0.0,0.883218959762,0.0,-0.0036196581196581215,0.0036196581196580313
14,24,4,500,50,0.2625,0.275,0.0125,1.003735695023,0.0,0.0030150643109730924,-0.0030150643109730924
14,24,4,500,150,0.0,0.0,0.0,0.240643585881,0.0,-0.12600693299632798,0.12600693299632792
14,24,4,500,300,0.0,0.0,0.0,0.237909066654,0.0,-0.12679847148656925,0.1267984714865692
14,24,10,100,50,0.0,0.0,0.0,0.950352522197,0.0,-0.000554334554334554,0.0005543345543345124
14,24,10,100,150,0.0,0.0,0.0,0.957040329421,0.0,-0.00041086691086691246,0.00041086691086689164
14,24,10,100,300,0.0,0.0,0.0,0.948918291105,0.0,-0.0006642246642246628,0.0006642246642246663
14,24,10,300,50,0.0029850746268656717,0.0029850746268656717,0.0,0.167795046704,0.0,-0.11152319902319903,0.11152319902319907
14,24,10,300,150,0.0,0.0,0.0,0.971004951112,0.0,-0.00043284493284493145,0.0004328449328449002
14,24,10,300,300,0.0,0.0,0.0,0.971004951112,0.0,-0.00043284493284493145,0.0004328449328449002
14,24,10,500,50,0.015,0.015,0.0,0.764138228374,0.0,-0.011600687122320971,0.011600687122320985
14,24,10,500,150,0.0,0.0,0.0,0.907553365257,0.0,-0.0027874636829463215,0.002787463682946356
14,24,10,500,300,0.0,0.0,0.0,0.907580347411,0.0,-0.0026048093675395817,0.0026048093675395956
14,24,16,100,50,0.0,0.0,0.0,0.88302807001,0.0,-0.0015231990231990254,0.0015231990231989734
14,24,16,100,150,0.0,0.0,0.0,0.212395552893,0.0,-0.015655677655677658,0.015655677655677658
14,24,16,100,300,0.0,0.0,0.0,0.212395552893,0.0,-0.015655677655677658,0.015655677655677658
14,24,16,300,50,0.0018656716417910447,0.0018656716417910447,0.0,0.951748745149,0.0,-0.0012258852258852267,0.0012258852258852926
14,24,16,300,150,0.0,0.0,0.0,0.910839266225,0.0,-0.0022130647130647156,0.002213064713064705
14,24,16,300,300,0.0,0.0,0.0,0.46912343529,0.0,-0.015192918192918193,0.015192918192918126
14,24,16,500,50,0.0,0.0,0.0,0.906965803593,0.0,-0.0030168684526902384,0.0030168684526902245
14,24,16,500,150,0.0,0.0,0.0,0.640209270956,0.0,-0.015284612017040025,0.015284612017040011
14,24,16,500,300,0.0,0.0,0.0,0.619031919969,0.0,-0.016143085411997014,0.01614308541199705
15,24,4,100,50,0.0025,0.0025,0.0,0.140982030311,0.0,-0.11527777777777778,0.11527777777777781
15,24,4,100,150,0.0,0.0,0.0,0.476570587888,0.0,-0.01944749694749695,0.019447496947496923
15,24,4,100,300,0.0,0.0,0.0,0.076360374431,0.0,-0.13655250305250305,0.1365525030525031
15,24,4,300,50,0.029850746268656716,0.014925373134328358,-0.014925373134,0.386593170663,0.0,-0.14607875457875458,0.14607875457875463
15,24,4,300,150,0.007462686567164179,0.007462686567164179,0.0,0.917546171942,0.0,-0.002633089133089128,0.002633089133089128
15,24,4,300,300,0.0,0.0,0.0,0.883857463139,0.0,-0.0030329670329670363,0.003032967032967071
15,24,4,500,50,0.2625,0.275,0.0125,0.999100649695,-3.9072039072052256e-05,-0.0003152763967256833,0.0003152763967256833
15,24,4,500,150,0.0,0.0,0.0,0.876978574166,0.0,-0.0046817326260725,0.004681732626072521
15,24,4,500,300,0.0,0.0,0.0,0.922322572152,0.0,-0.0035853968564374603,0.0035853968564374394
15,24,10,100,50,0.0,0.0,0.0,0.944662925375,0.0,-0.0006984126984126982,0.0006984126984127537
15,24,10,100,150,0.0,0.0,0.0,1.001767093607,0.0,0.00015323565323565116,-0.00015323565323566157
15,24,10,100,300,0.0,0.0,0.0,0.97884140423,0.0,-0.0007673992673992644,0.0007673992673992158
15,24,10,300,50,0.003003003003003003,0.003003003003003003,0.0,0.948616010767,0.0,-0.0012857142857142859,0.0012857142857142234
15,24,10,300,150,0.003003003003003003,0.003003003003003003,0.0,0.48771994892,0.0,-0.020946275946275947,0.02094627594627585
15,24,10,300,300,0.0,0.0,0.0,0.858619046291,0.0,-0.0036465201465201436,0.003646520146520116
15,24,10,500,50,0.005,0.005,0.0,0.197302675689,0.0,-0.1448587107971351,0.14485871079713508
15,24,10,500,150,0.0,0.0,0.0,0.220936649764,0.0,-0.10430467623261386,0.10430467623261386
15,24,10,500,300,0.0,0.0,0.0,0.287768646858,0.0,-0.0723049940110978,0.0723049940110978
15,24,16,100,50,0.0,0.0,0.0,0.826469468773,0.0,-0.002998778998779001,0.0029987789987789837
15,24,16,100,150,0.0,0.0,0.0,0.224638452855,0.0,-0.014826617826617827,0.014826617826617872
15,24,16,100,300,0.0,0.0,0.0,0.22462615664,0.0,-0.014835775335775337,0.014835775335775403
15,24,16,300,50,0.001869158878504673,0.001869158878504673,0.0,0.918574175516,0.0,-0.001755189255189256,0.001755189255189249
15,24,16,300,150,0.0,0.0,0.0,0.937983198039,0.0,-0.001514652014652014,0.0015146520146519515
15,24,16,300,300,0.0,0.0,0.0,0.901440272034,0.0,-0.0026978021978021974,0.002697802197802135
15,24,16,500,50,0.0,0.003125,0.003125,0.901307604514,0.0,-0.0027411477411477397,0.0027411477411477536
15,24,16,500,150,0.0,0.0,0.0,0.88853994094,0.0,-0.0040665445665445665,0.004066544566544539
15,24,16,500,300,0.0,0.0,0.0,0.603998495267,0.0,-0.015378510378510377,0.015378510378510346
16,24,4,100,50,0.0,0.0,0.0,0.825397850774,0.0,-0.0029352869352869335,0.002935286935286885
16,24,4,100,150,0.0,0.0,0.0,0.895378532408,0.0,-0.002089743589743589,0.0020897435897435646
16,24,4,100,300,0.0,0.0,0.0,0.895378532408,0.0,-0.002089743589743589,0.0020897435897435646
16,24,4,300,50,0.014925373134328358,0.022388059701492536,0.007462686567,1.035912908522,0.0,-0.006496290713284891,0.006496290713284947
16,24,4,300,150,0.0,0.0,0.0,0.856058481089,0.0,-0.0035462075856837333,0.0035462075856836917
16,24,4,300,300,0.0,0.0,0.0,0.948409528457,0.0,-0.0012484409757384657,0.0012484409757385073
16,24,4,500,50,0.75,0.7625,0.0125,1.000030579526,0.0,0.0005942921083138542,-0.0005942921083138542
16,24,4,500,150,0.0,0.0,0.0,0.818132016336,0.0,-0.006977587919195817,0.006977587919195893
16,24,4,500,300,0.0,0.0,0.0,0.444497026964,0.0,-0.03728587465994642,0.03728587465994637
