background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,case_label,background_packet_kb,background_period_ms,rho_bg,rho_pdb,prb_share_pdb,g_pdb_mbps,target_rho_bg,target_rho_pdb,actual_rho_bg,actual_rho_pdb,background_mapping_policy,pdb_mapping_policy,baseline_edge_pdb_satisfaction_rate,proposed_edge_pdb_satisfaction_rate,mean_delta_pdb_satisfaction_rate,mean_center_throughput_retention
48,4,50,4.1,easy,1.5,72.7,0.11999047575598686,0.300228832951945,0.7144574909588823,0.6559999999999999,0.12,0.3,0.11999047575598686,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,0.99725,0.99725,0.0,1.0
48,8,50,2.7,critical,1.5,72.7,0.11999047575598686,0.39542334096109844,0.7671958495015461,0.43200000000000005,0.12,0.4,0.11999047575598686,0.39542334096109844,candidate_domain_solve_period,candidate_domain_solve_packet,0.772,0.788,0.016,1.0000633049186
40,8,50,3.1,overloaded,2.0,80.8,0.11995747507508588,0.45400457665903887,0.7910010344540104,0.496,0.12,0.45,0.11995747507508588,0.45400457665903887,candidate_domain_solve_period,candidate_domain_solve_packet,0.475875,0.484,0.008125,0.9999156562774001
48,8,50,3.1,high_cost,1.5,72.7,0.11999047575598686,0.45400457665903887,0.7909555574544779,0.496,0.12,0.45,0.11999047575598686,0.45400457665903887,candidate_domain_solve_period,candidate_domain_solve_packet,0.41825,0.41950000000000004,0.0012500000000000002,0.9993812862389999
