seed,scenario_id,policy,background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,case_label,background_packet_kb,background_period_ms,rho_bg,rho_pdb,target_rho_bg,target_rho_pdb,actual_rho_bg,actual_rho_pdb,prb_share_pdb,g_pdb_mbps,background_mapping_policy,pdb_mapping_policy,edge_pdb_satisfaction_rate,center_agg_rate_bps,center_avg_rate_bps,prb_utilization,center_prb_share,edge_prb_share,pdb_arrivals_in_window,pdb_violation_rate,target_edge_completion_delay_ms,target_edge_queue_wait_ms,target_edge_service_time_ms,edge_backlog_bits
7,bg32_pdb4_d50_k4.1_seed00_L01,tail_append,32,4,50,4.1,L01,2.0,64.6,0.12003175214943579,0.300228832951945,0.12,0.3,0.12003175214943579,0.300228832951945,0.7143873196662491,0.6559999999999999,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,7987200.0,249600.0,0.6148070818070818,0.3936650864799703,0.6063349135200297,800.0,0.0,8.0,5.0,3.0,0.0
7,bg32_pdb4_d50_k4.1_seed00_L01,hopeless_tail_append,32,4,50,4.1,L01,2.0,64.6,0.12003175214943579,0.300228832951945,0.12,0.3,0.12003175214943579,0.300228832951945,0.7143873196662491,0.6559999999999999,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,7987200.0,249600.0,0.6148070818070818,0.3936650864799703,0.6063349135200297,800.0,0.0,8.0,5.0,3.0,0.0
7,bg32_pdb8_d50_k2.0_seed00_L02,tail_append,32,8,50,2.0,L02,2.0,64.6,0.12003175214943579,0.2929061784897025,0.12,0.3,0.12003175214943579,0.2929061784897025,0.7093225319271285,0.32,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,7987200.0,249600.0,0.7731343101343101,0.3134766905086411,0.686523309491359,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg32_pdb8_d50_k2.0_seed00_L02,hopeless_tail_append,32,8,50,2.0,L02,2.0,64.6,0.12003175214943579,0.2929061784897025,0.12,0.3,0.12003175214943579,0.2929061784897025,0.7093225319271285,0.32,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,7987200.0,249600.0,0.7731343101343101,0.3134766905086411,0.686523309491359,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg32_pdb4_d50_k5.5_seed00_L03,tail_append,32,4,50,5.5,L03,2.0,64.6,0.12003175214943579,0.40274599542334094,0.12,0.4,0.12003175214943579,0.40274599542334094,0.7703962100400497,0.88,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,7987200.0,249600.0,0.7036361416361416,0.3443711194944107,0.6556288805055893,800.0,0.0,9.0,5.0,4.0,0.0
7,bg32_pdb4_d50_k5.5_seed00_L03,hopeless_tail_append,32,4,50,5.5,L03,2.0,64.6,0.12003175214943579,0.40274599542334094,0.12,0.4,0.12003175214943579,0.40274599542334094,0.7703962100400497,0.88,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,7987200.0,249600.0,0.7036361416361416,0.3443711194944107,0.6556288805055893,800.0,0.0,9.0,5.0,4.0,0.0
7,bg32_pdb8_d50_k2.7_seed00_L04,tail_append,32,8,50,2.7,L04,2.0,64.6,0.12003175214943579,0.39542334096109844,0.12,0.4,0.12003175214943579,0.39542334096109844,0.7671344143190062,0.43200000000000005,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,7987200.0,249600.0,0.8714255189255189,0.2775020229158712,0.7224979770841288,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg32_pdb8_d50_k2.7_seed00_L04,hopeless_tail_append,32,8,50,2.7,L04,2.0,64.6,0.12003175214943579,0.39542334096109844,0.12,0.4,0.12003175214943579,0.39542334096109844,0.7671344143190062,0.43200000000000005,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,7987200.0,249600.0,0.8714255189255189,0.2775020229158712,0.7224979770841288,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg32_pdb4_d50_k6.1_seed00_L05,tail_append,32,4,50,6.1,L05,2.0,64.6,0.12003175214943579,0.4466819221967963,0.12,0.45,0.12003175214943579,0.4466819221967963,0.788196830987172,0.976,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,7987200.0,249600.0,0.7406367521367522,0.3270318992583849,0.6729681007416151,800.0,0.0,9.0,5.0,4.0,0.0
7,bg32_pdb4_d50_k6.1_seed00_L05,hopeless_tail_append,32,4,50,6.1,L05,2.0,64.6,0.12003175214943579,0.4466819221967963,0.12,0.45,0.12003175214943579,0.4466819221967963,0.788196830987172,0.976,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,7987200.0,249600.0,0.7406367521367522,0.3270318992583849,0.6729681007416151,800.0,0.0,9.0,5.0,4.0,0.0
7,bg32_pdb8_d50_k3.1_seed00_L06,tail_append,32,8,50,3.1,L06,2.0,64.6,0.12003175214943579,0.45400457665903887,0.12,0.45,0.12003175214943579,0.45400457665903887,0.7908986833662857,0.496,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,7987200.0,249600.0,0.9245238095238095,0.2608107661932025,0.7391892338067976,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg32_pdb8_d50_k3.1_seed00_L06,hopeless_tail_append,32,8,50,3.1,L06,2.0,64.6,0.12003175214943579,0.45400457665903887,0.12,0.45,0.12003175214943579,0.45400457665903887,0.7908986833662857,0.496,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,7987200.0,249600.0,0.9245238095238095,0.2608107661932025,0.7391892338067976,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg40_pdb4_d50_k4.1_seed00_L07,tail_append,40,4,50,4.1,L07,2.0,80.8,0.11995747507508588,0.300228832951945,0.12,0.3,0.11995747507508588,0.300228832951945,0.714513603172027,0.6559999999999999,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,8000000.0,200000.0,0.6281990231990232,0.40409722154734257,0.5959027784526575,800.0,0.0,28.0,23.0,5.0,0.0
7,bg40_pdb4_d50_k4.1_seed00_L07,hopeless_tail_append,40,4,50,4.1,L07,2.0,80.8,0.11995747507508588,0.300228832951945,0.12,0.3,0.11995747507508588,0.300228832951945,0.714513603172027,0.6559999999999999,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,8000000.0,200000.0,0.6281990231990232,0.40409722154734257,0.5959027784526575,800.0,0.0,28.0,23.0,5.0,0.0
7,bg40_pdb8_d50_k2.0_seed00_L08,tail_append,40,8,50,2.0,L08,2.0,80.8,0.11995747507508588,0.2929061784897025,0.12,0.3,0.11995747507508588,0.2929061784897025,0.7094501440382627,0.32,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,8000000.0,200000.0,0.7837393162393163,0.32088661086725373,0.6791133891327462,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg40_pdb8_d50_k2.0_seed00_L08,hopeless_tail_append,40,8,50,2.0,L08,2.0,80.8,0.11995747507508588,0.2929061784897025,0.12,0.3,0.11995747507508588,0.2929061784897025,0.7094501440382627,0.32,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,8000000.0,200000.0,0.7837393162393163,0.32088661086725373,0.6791133891327462,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg40_pdb4_d50_k5.5_seed00_L09,tail_append,40,4,50,5.5,L09,2.0,80.8,0.11995747507508588,0.40274599542334094,0.12,0.4,0.11995747507508588,0.40274599542334094,0.7705056846844737,0.88,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,8000000.0,200000.0,0.7161159951159951,0.35336718391676714,0.6466328160832329,800.0,0.0,29.0,23.0,6.0,0.0
7,bg40_pdb4_d50_k5.5_seed00_L09,hopeless_tail_append,40,4,50,5.5,L09,2.0,80.8,0.11995747507508588,0.40274599542334094,0.12,0.4,0.11995747507508588,0.40274599542334094,0.7705056846844737,0.88,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,8000000.0,200000.0,0.7161159951159951,0.35336718391676714,0.6466328160832329,800.0,0.0,29.0,23.0,6.0,0.0
7,bg40_pdb8_d50_k2.7_seed00_L10,tail_append,40,8,50,2.7,L10,2.0,80.8,0.11995747507508588,0.39542334096109844,0.12,0.4,0.11995747507508588,0.39542334096109844,0.7672449743130062,0.43200000000000005,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,8000000.0,200000.0,0.8759517704517704,0.2867169079647535,0.7132830920352465,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg40_pdb8_d50_k2.7_seed00_L10,hopeless_tail_append,40,8,50,2.7,L10,2.0,80.8,0.11995747507508588,0.39542334096109844,0.12,0.4,0.11995747507508588,0.39542334096109844,0.7672449743130062,0.43200000000000005,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,8000000.0,200000.0,0.8759517704517704,0.2867169079647535,0.7132830920352465,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg40_pdb4_d50_k6.1_seed00_L11,tail_append,40,4,50,6.1,L11,2.0,80.8,0.11995747507508588,0.4466819221967963,0.12,0.45,0.11995747507508588,0.4466819221967963,0.7883001505849611,0.976,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,8000000.0,200000.0,0.7519590964590964,0.33680520317704915,0.6631947968229509,800.0,0.0,29.0,23.0,6.0,0.0
7,bg40_pdb4_d50_k6.1_seed00_L11,hopeless_tail_append,40,4,50,6.1,L11,2.0,80.8,0.11995747507508588,0.4466819221967963,0.12,0.45,0.11995747507508588,0.4466819221967963,0.7883001505849611,0.976,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,8000000.0,200000.0,0.7519590964590964,0.33680520317704915,0.6631947968229509,800.0,0.0,29.0,23.0,6.0,0.0
7,bg40_pdb8_d50_k3.1_seed00_L12,tail_append,40,8,50,3.1,L12,2.0,80.8,0.11995747507508588,0.45400457665903887,0.12,0.45,0.11995747507508588,0.45400457665903887,0.7910010344540104,0.496,candidate_domain_solve_period,candidate_domain_solve_packet,0.99875,8000000.0,200000.0,0.9343278388278389,0.2661057781837642,0.7338942218162359,1600.0,0.00125,5.0,3.0,2.0,0.0
7,bg40_pdb8_d50_k3.1_seed00_L12,hopeless_tail_append,40,8,50,3.1,L12,2.0,80.8,0.11995747507508588,0.45400457665903887,0.12,0.45,0.11995747507508588,0.45400457665903887,0.7910010344540104,0.496,candidate_domain_solve_period,candidate_domain_solve_packet,0.99875,8000000.0,200000.0,0.9343278388278389,0.2661057781837642,0.7338942218162359,1600.0,0.00125,5.0,3.0,2.0,0.0
7,bg48_pdb4_d50_k4.1_seed00_L13,tail_append,48,4,50,4.1,L13,1.5,72.7,0.11999047575598686,0.300228832951945,0.12,0.3,0.11999047575598686,0.300228832951945,0.7144574909588823,0.6559999999999999,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,8006400.0,166800.0,0.5934120879120879,0.3762279978889084,0.6237720021110915,800.0,0.0,13.0,10.0,3.0,0.0
7,bg48_pdb4_d50_k4.1_seed00_L13,hopeless_tail_append,48,4,50,4.1,L13,1.5,72.7,0.11999047575598686,0.300228832951945,0.12,0.3,0.11999047575598686,0.300228832951945,0.7144574909588823,0.6559999999999999,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,8006400.0,166800.0,0.5934120879120879,0.3762279978889084,0.6237720021110915,800.0,0.0,13.0,10.0,3.0,0.0
7,bg48_pdb8_d50_k2.0_seed00_L14,tail_append,48,8,50,2.0,L14,1.5,72.7,0.11999047575598686,0.2929061784897025,0.12,0.3,0.11999047575598686,0.2929061784897025,0.7093934413801573,0.32,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,8006400.0,166800.0,0.7535995115995116,0.29252849166717976,0.7074715083328202,1600.0,0.0,8.0,7.0,1.0,0.0
