background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,case_label,background_packet_kb,background_period_ms,rho_bg,rho_pdb,prb_share_pdb,g_pdb_mbps,target_rho_bg,target_rho_pdb,actual_rho_bg,actual_rho_pdb,background_mapping_policy,pdb_mapping_policy,baseline_edge_pdb_satisfaction_rate,proposed_edge_pdb_satisfaction_rate,mean_delta_pdb_satisfaction_rate,mean_center_throughput_retention
32,4,300,24.6,easy,2.0,64.6,0.12003175214943579,0.3002288329519451,0.7143873196662491,0.656,0.12,0.3,0.12003175214943579,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,1.0,0.0,1.0
48,8,300,18.4,critical,1.5,72.7,0.11999047575598686,0.4491228070175438,0.7891624051169175,0.49066666666666664,0.12,0.45,0.11999047575598686,0.4491228070175438,candidate_domain_solve_period,candidate_domain_solve_packet,0.8988679245283018,0.9003773584905661,0.0015094339622,1.0000299805126
