background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,case_label,background_packet_kb,background_period_ms,rho_bg,rho_pdb,prb_share_pdb,g_pdb_mbps,target_rho_bg,target_rho_pdb,actual_rho_bg,actual_rho_pdb,background_mapping_policy,pdb_mapping_policy,threshold,baseline_feasible,proposed_feasible
32,4,300,24.6,L01,2.0,64.6,0.12003175214943579,0.3002288329519451,0.7143873196662491,0.656,0.12,0.3,0.12003175214943579,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,4,300,32.8,L03,2.0,64.6,0.12003175214943579,0.4003051106025934,0.7693191454578188,0.8746666666666666,0.12,0.4,0.12003175214943579,0.4003051106025934,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,4,300,36.9,L05,2.0,64.6,0.12003175214943579,0.4503432494279176,0.7895564289853307,0.984,0.12,0.45,0.12003175214943579,0.4503432494279176,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
32,8,300,12.3,L02,2.0,64.6,0.12003175214943579,0.3002288329519451,0.7143873196662491,0.328,0.12,0.3,0.12003175214943579,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,300,16.4,L04,2.0,64.6,0.12003175214943579,0.4003051106025934,0.7693191454578188,0.4373333333333333,0.12,0.4,0.12003175214943579,0.4003051106025934,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
32,8,300,18.4,L06,2.0,64.6,0.12003175214943579,0.4491228070175438,0.7891051732501002,0.49066666666666664,0.12,0.45,0.12003175214943579,0.4491228070175438,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,300,24.6,L07,2.0,80.8,0.11995747507508588,0.3002288329519451,0.714513603172027,0.656,0.12,0.3,0.11995747507508588,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,4,300,32.8,L09,2.0,80.8,0.11995747507508588,0.4003051106025934,0.7694289799470537,0.8746666666666666,0.12,0.4,0.11995747507508588,0.4003051106025934,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,4,300,36.9,L11,2.0,80.8,0.11995747507508588,0.4503432494279176,0.7896592623486065,0.984,0.12,0.45,0.11995747507508588,0.4503432494279176,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
40,8,300,12.3,L08,2.0,80.8,0.11995747507508588,0.3002288329519451,0.714513603172027,0.328,0.12,0.3,0.11995747507508588,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,8,300,16.4,L10,2.0,80.8,0.11995747507508588,0.4003051106025934,0.7694289799470537,0.4373333333333333,0.12,0.4,0.11995747507508588,0.4003051106025934,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
40,8,300,18.4,L12,2.0,80.8,0.11995747507508588,0.4491228070175438,0.7892081682500461,0.49066666666666664,0.12,0.45,0.11995747507508588,0.4491228070175438,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
48,4,300,24.6,L13,1.5,72.7,0.11999047575598686,0.3002288329519451,0.7144574909588823,0.656,0.12,0.3,0.11999047575598686,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
48,4,300,32.8,L15,1.5,72.7,0.11999047575598686,0.4003051106025934,0.7693801775337547,0.8746666666666666,0.12,0.4,0.11999047575598686,0.4003051106025934,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
48,4,300,36.9,L17,1.5,72.7,0.11999047575598686,0.4503432494279176,0.7896135710415935,0.984,0.12,0.45,0.11999047575598686,0.4503432494279176,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
48,8,300,12.3,L14,1.5,72.7,0.11999047575598686,0.3002288329519451,0.7144574909588823,0.328,0.12,0.3,0.11999047575598686,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
48,8,300,16.4,L16,1.5,72.7,0.11999047575598686,0.4003051106025934,0.7693801775337547,0.4373333333333333,0.12,0.4,0.11999047575598686,0.4003051106025934,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,1,1
48,8,300,18.4,L18,1.5,72.7,0.11999047575598686,0.4491228070175438,0.7891624051169175,0.49066666666666664,0.12,0.45,0.11999047575598686,0.4491228070175438,candidate_domain_solve_period,candidate_domain_solve_packet,0.95,0,0
