seed,background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,baseline_edge_pdb_satisfaction_rate,proposed_edge_pdb_satisfaction_rate,delta_pdb_satisfaction_rate,center_throughput_retention,delta_prb_utilization,delta_center_prb_share,delta_edge_prb_share
10,48,10,300,50,0.003003003003003003,0.003003003003003003,0.0,0.343392330097,0.0,-0.07910866910866912,0.0791086691086691
10,48,10,300,150,0.0,0.0,0.0,0.931457397435,0.0,-0.003142246642246639,0.0031422466422466044
10,48,10,300,300,0.0,0.0,0.0,0.254165582306,0.0,-0.09454456654456656,0.09454456654456656
10,48,10,500,50,0.0,0.0,0.0,0.457409181881,0.0,-0.05854395604395604,0.058543956043956125
10,48,10,500,150,0.0,0.0,0.0,0.566118785582,0.0,-0.03459768009768009,0.03459768009768016
10,48,10,500,300,0.0,0.0,0.0,0.563553547097,0.0,-0.035175213675213673,0.0351752136752137
10,48,16,100,50,0.0,0.0,0.0,0.845821318744,0.0,-0.005356532356532353,0.005356532356532329
10,48,16,100,150,0.0,0.0,0.0,0.187435118062,0.0,-0.030061050061050063,0.030061050061050087
10,48,16,100,300,0.0,0.0,0.0,0.183986093362,0.0,-0.02981074481074481,0.02981074481074475
10,48,16,300,50,0.0018796992481203006,0.0018796992481203006,0.0,0.93393260327,1.8315018315284703e-06,-0.002895093387767368,0.002895093387767278
10,48,16,300,150,0.0,0.0,0.0,0.834500972753,0.0,-0.007822954822954822,0.007822954822954808
10,48,16,300,300,0.0,0.0,0.0,0.805006666757,0.0,-0.009586691086691086,0.00958669108669108
10,48,16,500,50,0.00625,0.0,-0.00625,0.923612146855,2.4420024420379605e-06,-0.003150964785192209,0.0031509647851921674
10,48,16,500,150,0.0,0.0,0.0,0.921365585294,2.4420024420379605e-06,-0.0043048086103343874,0.004304808610334332
10,48,16,500,300,0.0,0.0,0.0,0.802295871597,2.4420024420379605e-06,-0.014022146827672603,0.014022146827672555
11,48,4,100,50,0.0,0.0,0.0,0.10495589042,0.0,-0.2841630036630037,0.2841630036630036
11,48,4,100,150,0.0,0.0,0.0,0.105704641397,0.0,-0.281484126984127,0.28148412698412695
11,48,4,100,300,0.0,0.0,0.0,0.105407659283,0.0,-0.2811196581196581,0.2811196581196581
11,48,4,300,50,0.0,0.0,0.0,0.303980194394,0.0,-0.13769658119658118,0.13769658119658112
11,48,4,300,150,0.0,0.0,0.0,0.29706171165,0.0,-0.13205494505494506,0.13205494505494508
11,48,4,300,300,0.0,0.0,0.0,0.294775778455,0.0,-0.1324737484737485,0.1324737484737485
11,48,4,500,50,0.0,0.0,0.0,1.006288474882,0.0,-0.00759462759462759,0.00759462759462759
11,48,4,500,150,0.0,0.0,0.0,0.38135689855,1.58730158730247e-05,-0.07511548063024276,0.07511548063024276
11,48,4,500,300,0.0,0.0,0.0,0.380966116839,1.4041514041496228e-05,-0.07496561322531896,0.07496561322531903
11,48,10,100,50,0.0,0.0,0.0,0.697321724429,0.0,-0.02251098901098901,0.022510989010989024
11,48,10,100,150,0.0,0.0,0.0,0.703359226907,0.0,-0.02309096459096459,0.023090964590964602
11,48,10,100,300,0.0,0.0,0.0,0.707532574001,0.0,-0.02275824175824176,0.022758241758241815
11,48,10,300,50,0.0,0.0,0.0,0.896809592586,0.0,-0.004597069597069597,0.004597069597069625
11,48,10,300,150,0.0,0.0,0.0,0.966195951498,0.0,-0.002043345543345537,0.0020433455433456205
11,48,10,300,300,0.0,0.0,0.0,0.962191142191,0.0,-0.0019108669108669138,0.0019108669108669485
11,48,10,500,50,0.0,0.0,0.0,0.684365332075,0.0,-0.0238992673992674,0.0238992673992674
11,48,10,500,150,0.0,0.0,0.0,0.890159482829,0.0,-0.007428571428571423,0.007428571428571451
11,48,10,500,300,0.0,0.0,0.0,0.889087226348,0.0,-0.007559829059829062,0.007559829059829104
11,48,16,100,50,0.0,0.0,0.0,0.768575630324,0.0,-0.008460317460317463,0.008460317460317501
