seed,scenario_id,policy,background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,case_label,background_packet_kb,background_period_ms,rho_bg,rho_pdb,target_rho_bg,target_rho_pdb,actual_rho_bg,actual_rho_pdb,prb_share_pdb,g_pdb_mbps,background_mapping_policy,pdb_mapping_policy,edge_pdb_satisfaction_rate,center_agg_rate_bps,center_avg_rate_bps,prb_utilization,center_prb_share,edge_prb_share,pdb_arrivals_in_window,pdb_violation_rate,target_edge_completion_delay_ms,target_edge_queue_wait_ms,target_edge_service_time_ms,edge_backlog_bits
7,bg32_pdb4_d50_k4.1_seed00_L01,tail_append,32,4,50,4.1,L01,2.0,110.8,0.06998241145174686,0.300228832951945,0.07,0.3,0.06998241145174686,0.300228832951945,0.8109662726088473,0.6559999999999999,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4710400.0,147200.0,0.5186489621489622,0.278305967768705,0.721694032231295,800.0,0.0,8.0,5.0,3.0,0.0
7,bg32_pdb4_d50_k4.1_seed00_L01,hopeless_tail_append,32,4,50,4.1,L01,2.0,110.8,0.06998241145174686,0.300228832951945,0.07,0.3,0.06998241145174686,0.300228832951945,0.8109662726088473,0.6559999999999999,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4710400.0,147200.0,0.5186489621489622,0.278305967768705,0.721694032231295,800.0,0.0,8.0,5.0,3.0,0.0
7,bg32_pdb8_d50_k2.0_seed00_L02,tail_append,32,8,50,2.0,L02,2.0,110.8,0.06998241145174686,0.2929061784897025,0.07,0.3,0.06998241145174686,0.2929061784897025,0.8071517997767904,0.32,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4710400.0,147200.0,0.6822368742368743,0.21096210841303475,0.7890378915869652,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg32_pdb8_d50_k2.0_seed00_L02,hopeless_tail_append,32,8,50,2.0,L02,2.0,110.8,0.06998241145174686,0.2929061784897025,0.07,0.3,0.06998241145174686,0.2929061784897025,0.8071517997767904,0.32,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4710400.0,147200.0,0.6822368742368743,0.21096210841303475,0.7890378915869652,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg32_pdb4_d50_k5.5_seed00_L03,tail_append,32,4,50,5.5,L03,2.0,110.8,0.06998241145174686,0.40274599542334094,0.07,0.4,0.06998241145174686,0.40274599542334094,0.851960638637401,0.88,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4710400.0,147200.0,0.6055390720390721,0.23753746699426237,0.7624625330057376,800.0,0.0,9.0,5.0,4.0,0.0
7,bg32_pdb4_d50_k5.5_seed00_L03,hopeless_tail_append,32,4,50,5.5,L03,2.0,110.8,0.06998241145174686,0.40274599542334094,0.07,0.4,0.06998241145174686,0.40274599542334094,0.851960638637401,0.88,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4710400.0,147200.0,0.6055390720390721,0.23753746699426237,0.7624625330057376,800.0,0.0,9.0,5.0,4.0,0.0
7,bg32_pdb8_d50_k2.7_seed00_L04,tail_append,32,8,50,2.7,L04,2.0,110.8,0.06998241145174686,0.39542334096109844,0.07,0.4,0.06998241145174686,0.39542334096109844,0.8496313999366559,0.43200000000000005,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4710400.0,147200.0,0.7784981684981686,0.18530638811775593,0.8146936118822441,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg32_pdb8_d50_k2.7_seed00_L04,hopeless_tail_append,32,8,50,2.7,L04,2.0,110.8,0.06998241145174686,0.39542334096109844,0.07,0.4,0.06998241145174686,0.39542334096109844,0.8496313999366559,0.43200000000000005,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4710400.0,147200.0,0.7784981684981686,0.18530638811775593,0.8146936118822441,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg32_pdb4_d50_k6.1_seed00_L05,tail_append,32,4,50,6.1,L05,2.0,110.8,0.06998241145174686,0.4466819221967963,0.07,0.45,0.06998241145174686,0.4466819221967963,0.8645495597546863,0.976,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4710400.0,147200.0,0.6430854700854701,0.22311733534338232,0.7768826646566177,800.0,0.0,9.0,5.0,4.0,0.0
7,bg32_pdb4_d50_k6.1_seed00_L05,hopeless_tail_append,32,4,50,6.1,L05,2.0,110.8,0.06998241145174686,0.4466819221967963,0.07,0.45,0.06998241145174686,0.4466819221967963,0.8645495597546863,0.976,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4710400.0,147200.0,0.6430854700854701,0.22311733534338232,0.7768826646566177,800.0,0.0,9.0,5.0,4.0,0.0
7,bg32_pdb8_d50_k3.1_seed00_L06,tail_append,32,8,50,3.1,L06,2.0,110.8,0.06998241145174686,0.45400457665903887,0.07,0.45,0.06998241145174686,0.45400457665903887,0.8664424631915658,0.496,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4710400.0,147200.0,0.8351514041514041,0.1725130082501327,0.8274869917498673,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg32_pdb8_d50_k3.1_seed00_L06,hopeless_tail_append,32,8,50,3.1,L06,2.0,110.8,0.06998241145174686,0.45400457665903887,0.07,0.45,0.06998241145174686,0.45400457665903887,0.8664424631915658,0.496,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4710400.0,147200.0,0.8351514041514041,0.1725130082501327,0.8274869917498673,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg40_pdb4_d50_k4.1_seed00_L07,tail_append,40,4,50,4.1,L07,2.0,138.5,0.06998241145174686,0.300228832951945,0.07,0.3,0.06998241145174686,0.300228832951945,0.8109662726088473,0.6559999999999999,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4736000.0,118400.0,0.5211196581196581,0.28695257932928303,0.713047420670717,800.0,0.0,28.0,23.0,5.0,0.0
7,bg40_pdb4_d50_k4.1_seed00_L07,hopeless_tail_append,40,4,50,4.1,L07,2.0,138.5,0.06998241145174686,0.300228832951945,0.07,0.3,0.06998241145174686,0.300228832951945,0.8109662726088473,0.6559999999999999,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4736000.0,118400.0,0.5211196581196581,0.28695257932928303,0.713047420670717,800.0,0.0,28.0,23.0,5.0,0.0
7,bg40_pdb8_d50_k2.0_seed00_L08,tail_append,40,8,50,2.0,L08,2.0,138.5,0.06998241145174686,0.2929061784897025,0.07,0.3,0.06998241145174686,0.2929061784897025,0.8071517997767904,0.32,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4736000.0,118400.0,0.683523199023199,0.2158053109517502,0.7841946890482498,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg40_pdb8_d50_k2.0_seed00_L08,hopeless_tail_append,40,8,50,2.0,L08,2.0,138.5,0.06998241145174686,0.2929061784897025,0.07,0.3,0.06998241145174686,0.2929061784897025,0.8071517997767904,0.32,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4736000.0,118400.0,0.683523199023199,0.2158053109517502,0.7841946890482498,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg40_pdb4_d50_k5.5_seed00_L09,tail_append,40,4,50,5.5,L09,2.0,138.5,0.06998241145174686,0.40274599542334094,0.07,0.4,0.06998241145174686,0.40274599542334094,0.851960638637401,0.88,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4736000.0,118400.0,0.6121520146520146,0.24484569240205245,0.7551543075979475,800.0,0.0,29.0,23.0,6.0,0.0
7,bg40_pdb4_d50_k5.5_seed00_L09,hopeless_tail_append,40,4,50,5.5,L09,2.0,138.5,0.06998241145174686,0.40274599542334094,0.07,0.4,0.06998241145174686,0.40274599542334094,0.851960638637401,0.88,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4736000.0,118400.0,0.6121520146520146,0.24484569240205245,0.7551543075979475,800.0,0.0,29.0,23.0,6.0,0.0
7,bg40_pdb8_d50_k2.7_seed00_L10,tail_append,40,8,50,2.7,L10,2.0,138.5,0.06998241145174686,0.39542334096109844,0.07,0.4,0.06998241145174686,0.39542334096109844,0.8496313999366559,0.43200000000000005,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4736000.0,118400.0,0.7776923076923077,0.18958598276105695,0.810414017238943,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg40_pdb8_d50_k2.7_seed00_L10,hopeless_tail_append,40,8,50,2.7,L10,2.0,138.5,0.06998241145174686,0.39542334096109844,0.07,0.4,0.06998241145174686,0.39542334096109844,0.8496313999366559,0.43200000000000005,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,4736000.0,118400.0,0.7776923076923077,0.18958598276105695,0.810414017238943,1600.0,0.0,5.0,3.0,2.0,0.0
