seed,scenario_id,policy,background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,case_label,background_packet_kb,background_period_ms,rho_bg,rho_pdb,target_rho_bg,target_rho_pdb,actual_rho_bg,actual_rho_pdb,prb_share_pdb,g_pdb_mbps,background_mapping_policy,pdb_mapping_policy,edge_pdb_satisfaction_rate,center_agg_rate_bps,center_avg_rate_bps,prb_utilization,center_prb_share,edge_prb_share,pdb_arrivals_in_window,pdb_violation_rate,target_edge_completion_delay_ms,target_edge_queue_wait_ms,target_edge_service_time_ms,edge_backlog_bits
7,bg32_pdb4_d50_k4.1_seed00_L01,tail_append,32,4,50,4.1,L01,2.0,258.5,0.02999632955069072,0.300228832951945,0.03,0.3,0.02999632955069072,0.300228832951945,0.9091640100246713,0.6559999999999999,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,64000.0,0.43682112332112333,0.13768862340726165,0.8623113765927384,800.0,0.0,8.0,5.0,3.0,0.0
7,bg32_pdb4_d50_k4.1_seed00_L01,hopeless_tail_append,32,4,50,4.1,L01,2.0,258.5,0.02999632955069072,0.300228832951945,0.03,0.3,0.02999632955069072,0.300228832951945,0.9091640100246713,0.6559999999999999,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,64000.0,0.43682112332112333,0.13768862340726165,0.8623113765927384,800.0,0.0,8.0,5.0,3.0,0.0
7,bg32_pdb8_d50_k2.0_seed00_L02,tail_append,32,8,50,2.0,L02,2.0,258.5,0.02999632955069072,0.2929061784897025,0.03,0.3,0.02999632955069072,0.2929061784897025,0.9071040676248376,0.32,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,64000.0,0.6029285714285715,0.09941200712436347,0.9005879928756365,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg32_pdb8_d50_k2.0_seed00_L02,hopeless_tail_append,32,8,50,2.0,L02,2.0,258.5,0.02999632955069072,0.2929061784897025,0.03,0.3,0.02999632955069072,0.2929061784897025,0.9071040676248376,0.32,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,64000.0,0.6029285714285715,0.09941200712436347,0.9005879928756365,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg32_pdb4_d50_k5.5_seed00_L03,tail_append,32,4,50,5.5,L03,2.0,258.5,0.02999632955069072,0.40274599542334094,0.03,0.4,0.02999632955069072,0.40274599542334094,0.9306831621970633,0.88,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,64000.0,0.5253302808302809,0.11391519492940658,0.8860848050705934,800.0,0.0,9.0,5.0,4.0,0.0
7,bg32_pdb4_d50_k5.5_seed00_L03,hopeless_tail_append,32,4,50,5.5,L03,2.0,258.5,0.02999632955069072,0.40274599542334094,0.03,0.4,0.02999632955069072,0.40274599542334094,0.9306831621970633,0.88,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,64000.0,0.5253302808302809,0.11391519492940658,0.8860848050705934,800.0,0.0,9.0,5.0,4.0,0.0
7,bg32_pdb8_d50_k2.7_seed00_L04,tail_append,32,8,50,2.7,L04,2.0,258.5,0.02999632955069072,0.39542334096109844,0.03,0.4,0.02999632955069072,0.39542334096109844,0.9294900268372536,0.43200000000000005,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,64000.0,0.699046398046398,0.0853779525220997,0.9146220474779003,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg32_pdb8_d50_k2.7_seed00_L04,hopeless_tail_append,32,8,50,2.7,L04,2.0,258.5,0.02999632955069072,0.39542334096109844,0.03,0.4,0.02999632955069072,0.39542334096109844,0.9294900268372536,0.43200000000000005,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,64000.0,0.699046398046398,0.0853779525220997,0.9146220474779003,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg32_pdb4_d50_k6.1_seed00_L05,tail_append,32,4,50,6.1,L05,2.0,258.5,0.02999632955069072,0.4466819221967963,0.03,0.45,0.02999632955069072,0.4466819221967963,0.9370721667272943,0.976,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,64000.0,0.5633235653235653,0.1062235294627646,0.8937764705372354,800.0,0.0,9.0,5.0,4.0,0.0
7,bg32_pdb4_d50_k6.1_seed00_L05,hopeless_tail_append,32,4,50,6.1,L05,2.0,258.5,0.02999632955069072,0.4466819221967963,0.03,0.45,0.02999632955069072,0.4466819221967963,0.9370721667272943,0.976,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,64000.0,0.5633235653235653,0.1062235294627646,0.8937764705372354,800.0,0.0,9.0,5.0,4.0,0.0
7,bg32_pdb8_d50_k3.1_seed00_L06,tail_append,32,8,50,3.1,L06,2.0,258.5,0.02999632955069072,0.45400457665903887,0.03,0.45,0.02999632955069072,0.45400457665903887,0.9380242285379264,0.496,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,64000.0,0.7608284493284493,0.07872098164313851,0.9212790183568615,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg32_pdb8_d50_k3.1_seed00_L06,hopeless_tail_append,32,8,50,3.1,L06,2.0,258.5,0.02999632955069072,0.45400457665903887,0.03,0.45,0.02999632955069072,0.45400457665903887,0.9380242285379264,0.496,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,64000.0,0.7608284493284493,0.07872098164313851,0.9212790183568615,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg40_pdb4_d50_k4.1_seed00_L07,tail_append,40,4,50,4.1,L07,2.0,323.1,0.029998650529455086,0.300228832951945,0.03,0.3,0.029998650529455086,0.300228832951945,0.9091576200345397,0.6559999999999999,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,51200.0,0.44117399267399265,0.14935175460081948,0.8506482453991805,800.0,0.0,28.0,23.0,5.0,0.0
7,bg40_pdb4_d50_k4.1_seed00_L07,hopeless_tail_append,40,4,50,4.1,L07,2.0,323.1,0.029998650529455086,0.300228832951945,0.03,0.3,0.029998650529455086,0.300228832951945,0.9091576200345397,0.6559999999999999,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,51200.0,0.44117399267399265,0.14935175460081948,0.8506482453991805,800.0,0.0,28.0,23.0,5.0,0.0
7,bg40_pdb8_d50_k2.0_seed00_L08,tail_append,40,8,50,2.0,L08,2.0,323.1,0.029998650529455086,0.2929061784897025,0.03,0.3,0.029998650529455086,0.2929061784897025,0.9070975475325724,0.32,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,51200.0,0.6087112332112332,0.10612906428742645,0.8938709357125736,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg40_pdb8_d50_k2.0_seed00_L08,hopeless_tail_append,40,8,50,2.0,L08,2.0,323.1,0.029998650529455086,0.2929061784897025,0.03,0.3,0.029998650529455086,0.2929061784897025,0.9070975475325724,0.32,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,51200.0,0.6087112332112332,0.10612906428742645,0.8938709357125736,1600.0,0.0,5.0,3.0,2.0,0.0
7,bg40_pdb4_d50_k5.5_seed00_L09,tail_append,40,4,50,5.5,L09,2.0,323.1,0.029998650529455086,0.40274599542334094,0.03,0.4,0.029998650529455086,0.40274599542334094,0.9306781705793135,0.88,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,51200.0,0.5327423687423687,0.12375205126559649,0.8762479487344035,800.0,0.0,29.0,23.0,6.0,0.0
7,bg40_pdb4_d50_k5.5_seed00_L09,hopeless_tail_append,40,4,50,5.5,L09,2.0,323.1,0.029998650529455086,0.40274599542334094,0.03,0.4,0.029998650529455086,0.40274599542334094,0.9306781705793135,0.88,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,51200.0,0.5327423687423687,0.12375205126559649,0.8762479487344035,800.0,0.0,29.0,23.0,6.0,0.0
