seed,background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,case_label,background_packet_kb,background_period_ms,rho_bg,rho_pdb,target_rho_bg,target_rho_pdb,actual_rho_bg,actual_rho_pdb,prb_share_pdb,g_pdb_mbps,background_mapping_policy,pdb_mapping_policy,baseline_edge_pdb_satisfaction_rate,proposed_edge_pdb_satisfaction_rate,delta_pdb_satisfaction_rate,center_throughput_retention,delta_prb_utilization,delta_center_prb_share,delta_edge_prb_share
7,32,4,50,4.1,L01,2.0,38.8,0.19984668012509155,0.300228832951945,0.2,0.3,0.19984668012509155,0.300228832951945,0.6003669947856352,0.6559999999999999,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7,32,8,50,2.0,L02,2.0,38.8,0.19984668012509155,0.2929061784897025,0.2,0.3,0.19984668012509155,0.2929061784897025,0.5944281669174035,0.32,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7,32,4,50,5.5,L03,2.0,38.8,0.19984668012509155,0.40274599542334094,0.2,0.4,0.19984668012509155,0.40274599542334094,0.6683552783923122,0.88,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7,32,8,50,2.7,L04,2.0,38.8,0.19984668012509155,0.39542334096109844,0.2,0.4,0.19984668012509155,0.39542334096109844,0.6642755841115079,0.43200000000000005,candidate_domain_solve_period,candidate_domain_solve_packet,0.978125,0.978125,0.0,1.0,0.0,0.0,0.0
7,32,4,50,6.1,L05,2.0,38.8,0.19984668012509155,0.4466819221967963,0.2,0.45,0.19984668012509155,0.4466819221967963,0.6908927471926544,0.976,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7,32,8,50,3.1,L06,2.0,38.8,0.19984668012509155,0.45400457665903887,0.2,0.45,0.19984668012509155,0.45400457665903887,0.6943545216873827,0.496,candidate_domain_solve_period,candidate_domain_solve_packet,0.76375,0.78,0.01625,0.999923790525,0.0,0.0011549375258806949,-0.0011549375258806949
7,40,4,50,4.1,L07,2.0,48.5,0.19984668012509152,0.300228832951945,0.2,0.3,0.19984668012509152,0.300228832951945,0.6003669947856352,0.6559999999999999,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7,40,8,50,2.0,L08,2.0,48.5,0.19984668012509152,0.2929061784897025,0.2,0.3,0.19984668012509152,0.2929061784897025,0.5944281669174035,0.32,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7,40,4,50,5.5,L09,2.0,48.5,0.19984668012509152,0.40274599542334094,0.2,0.4,0.19984668012509152,0.40274599542334094,0.6683552783923125,0.88,candidate_domain_solve_period,candidate_domain_solve_packet,0.99875,0.99875,0.0,1.0,0.0,0.0,0.0
7,40,8,50,2.7,L10,2.0,48.5,0.19984668012509152,0.39542334096109844,0.2,0.4,0.19984668012509152,0.39542334096109844,0.6642755841115079,0.43200000000000005,candidate_domain_solve_period,candidate_domain_solve_packet,0.981875,0.975625,-0.00625,1.0,0.00015323565323566157,-0.002663782660901448,0.0026637826609013926
7,40,4,50,6.1,L11,2.0,48.5,0.19984668012509152,0.4466819221967963,0.2,0.45,0.19984668012509152,0.4466819221967963,0.6908927471926546,0.976,candidate_domain_solve_period,candidate_domain_solve_packet,0.995,0.995,0.0,1.0,0.0,-4.712081710211979e-06,4.712081710156468e-06
7,40,8,50,3.1,L12,2.0,48.5,0.19984668012509152,0.45400457665903887,0.2,0.45,0.19984668012509152,0.45400457665903887,0.6943545216873827,0.496,candidate_domain_solve_period,candidate_domain_solve_packet,0.71625,0.7125,-0.00375,0.999829508051,0.0,-0.001359584859584817,0.0013595848595848725
7,48,4,50,4.1,L13,2.0,58.2,0.19984668012509152,0.300228832951945,0.2,0.3,0.19984668012509152,0.300228832951945,0.6003669947856352,0.6559999999999999,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7,48,8,50,2.0,L14,2.0,58.2,0.19984668012509152,0.2929061784897025,0.2,0.3,0.19984668012509152,0.2929061784897025,0.5944281669174035,0.32,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7,48,4,50,5.5,L15,2.0,58.2,0.19984668012509152,0.40274599542334094,0.2,0.4,0.19984668012509152,0.40274599542334094,0.6683552783923125,0.88,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7,48,8,50,2.7,L16,2.0,58.2,0.19984668012509152,0.39542334096109844,0.2,0.4,0.19984668012509152,0.39542334096109844,0.6642755841115079,0.43200000000000005,candidate_domain_solve_period,candidate_domain_solve_packet,0.968125,0.968125,0.0,1.0,0.0,0.0,0.0
7,48,4,50,6.1,L17,2.0,58.2,0.19984668012509152,0.4466819221967963,0.2,0.45,0.19984668012509152,0.4466819221967963,0.6908927471926546,0.976,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7,48,8,50,3.1,L18,2.0,58.2,0.19984668012509152,0.45400457665903887,0.2,0.45,0.19984668012509152,0.45400457665903887,0.6943545216873827,0.496,candidate_domain_solve_period,candidate_domain_solve_packet,0.685625,0.693125,0.0075,1.000119702601,-0.0002606837606837775,0.0010063979344306362,-0.0010063979344306917
8,32,4,50,4.1,L01,2.0,38.8,0.19984668012509155,0.300228832951945,0.2,0.3,0.19984668012509155,0.300228832951945,0.6003669947856352,0.6559999999999999,candidate_domain_solve_period,candidate_domain_solve_packet,0.99625,0.99625,0.0,1.0,0.0,0.0,0.0
8,32,8,50,2.0,L02,2.0,38.8,0.19984668012509155,0.2929061784897025,0.2,0.3,0.19984668012509155,0.2929061784897025,0.5944281669174035,0.32,candidate_domain_solve_period,candidate_domain_solve_packet,0.96625,0.96125,-0.005,0.999613938939,0.0,-0.00011355748114849629,0.00011355748114849629
8,32,4,50,5.5,L03,2.0,38.8,0.19984668012509155,0.40274599542334094,0.2,0.4,0.19984668012509155,0.40274599542334094,0.6683552783923122,0.88,candidate_domain_solve_period,candidate_domain_solve_packet,0.665,0.66125,-0.00375,1.0,-0.000547619047619019,0.0007931618774113525,-0.000793161877411408
8,32,8,50,2.7,L04,2.0,38.8,0.19984668012509155,0.39542334096109844,0.2,0.4,0.19984668012509155,0.39542334096109844,0.6642755841115079,0.43200000000000005,candidate_domain_solve_period,candidate_domain_solve_packet,0.47125,0.479375,0.008125,0.999595642165,0.0,0.0009236874236874248,-0.0009236874236874248
8,32,4,50,6.1,L05,2.0,38.8,0.19984668012509155,0.4466819221967963,0.2,0.45,0.19984668012509155,0.4466819221967963,0.6908927471926544,0.976,candidate_domain_solve_period,candidate_domain_solve_packet,0.3925,0.41,0.0175,1.000021124722,0.0,0.00010140296499827617,-0.00010140296499816515
8,32,8,50,3.1,L06,2.0,38.8,0.19984668012509155,0.45400457665903887,0.2,0.45,0.19984668012509155,0.45400457665903887,0.6943545216873827,0.496,candidate_domain_solve_period,candidate_domain_solve_packet,0.2275,0.235,0.0075,0.995976149108,0.0,-0.002302197802197814,0.0023021978021977585
