background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,case_label,background_packet_kb,background_period_ms,rho_bg,rho_pdb,prb_share_pdb,g_pdb_mbps,target_rho_bg,target_rho_pdb,actual_rho_bg,actual_rho_pdb,background_mapping_policy,pdb_mapping_policy,repeat_count,baseline_edge_pdb_satisfaction_rate,proposed_edge_pdb_satisfaction_rate,mean_delta_pdb_satisfaction_rate,std_delta_pdb_satisfaction_rate,ci95_delta_pdb_satisfaction_rate,mean_center_throughput_retention,std_center_throughput_retention,ci95_center_throughput_retention,mean_delta_prb_utilization,mean_delta_center_prb_share,mean_delta_edge_prb_share
32,4,50,4.1,L01,2.0,38.8,0.19984668012509155,0.300228832951945,0.6003669947856352,0.6559999999999999,0.2,0.3,0.19984668012509155,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.8310000000000001,0.8322499999999999,0.00125,0.002795084971874737,0.00245,1.0000073319838,1.639481418674385e-05,1.4370688248014572e-05,0.0,-0.00037582417582417984,0.00037582417582417984
32,4,50,5.5,L03,2.0,38.8,0.19984668012509155,0.40274599542334094,0.6683552783923122,0.88,0.2,0.4,0.19984668012509155,0.40274599542334094,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.58925,0.5895,0.00025000000000000006,0.003112474899497183,0.0027282045377867103,0.9984052630601999,0.0033916872158956143,0.0029729449238785626,-0.0001095238095238038,-0.001388620371770477,0.0013886203717704548
32,4,50,6.1,L05,2.0,38.8,0.19984668012509155,0.4466819221967963,0.6908927471926544,0.976,0.2,0.45,0.19984668012509155,0.4466819221967963,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.5045,0.5095,0.005,0.007705517503711221,0.006754183888524208,1.0083682734898,0.019151538472212105,0.01678706362384694,0.0,0.0003216236943427597,-0.00032162369434272085
32,8,50,2.0,L02,2.0,38.8,0.19984668012509155,0.2929061784897025,0.5944281669174035,0.32,0.2,0.3,0.19984668012509155,0.2929061784897025,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.8931250000000001,0.897,0.003875,0.020871631464741806,0.018294791608542582,1.0002450399479998,0.0007335928947382821,0.0006430225235346934,0.0,-0.0005113561848743786,0.0005113561848743897
32,8,50,2.7,L04,2.0,38.8,0.19984668012509155,0.39542334096109844,0.6642755841115079,0.43200000000000005,0.2,0.4,0.19984668012509155,0.39542334096109844,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.524875,0.530125,0.0052499999999999995,0.004541475531146238,0.0039807788182716205,0.9983707826262,0.0017213641665669637,0.0015088422178665924,0.0,-0.0007777777777777661,0.0007777777777778106
32,8,50,3.1,L06,2.0,38.8,0.19984668012509155,0.45400457665903887,0.6943545216873827,0.496,0.2,0.45,0.19984668012509155,0.45400457665903887,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.316125,0.324625,0.0085,0.0056699592150208636,0.004969938379899695,1.0004502898388001,0.004516552294861362,0.003958932638455131,0.0,-4.8011273822645695e-05,4.801127382261239e-05
40,4,50,4.1,L07,2.0,48.5,0.19984668012509152,0.300228832951945,0.6003669947856352,0.6559999999999999,0.2,0.3,0.19984668012509152,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.79375,0.79225,-0.0015,0.005687156583038663,0.0049850125375970715,1.000036826927,8.234751217442217e-05,7.218077691999979e-05,3.4188034188087357e-06,0.00038553618270874556,-0.00038553618270871227
40,4,50,5.5,L09,2.0,48.5,0.19984668012509152,0.40274599542334094,0.6683552783923125,0.88,0.2,0.4,0.19984668012509152,0.40274599542334094,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.53625,0.5315000000000001,-0.00475,0.008120190884455857,0.007117661132703634,1.001242803891,0.0027237876035189758,0.0023875051011939524,9.780219780219923e-05,0.00045295471965903775,-0.0004529547196590267
40,4,50,6.1,L11,2.0,48.5,0.19984668012509152,0.4466819221967963,0.6908927471926546,0.976,0.2,0.45,0.19984668012509152,0.4466819221967963,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.47575,0.47824999999999995,0.0025,0.0026516504294495534,0.002324274080223759,1.0323597202882,0.0720125989696291,0.06312182608074861,-8.827838827838442e-05,0.005719108196071404,-0.005719108196071398
40,8,50,2.0,L08,2.0,48.5,0.19984668012509152,0.2929061784897025,0.5944281669174035,0.32,0.2,0.3,0.19984668012509152,0.2929061784897025,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.8185,0.8172499999999999,-0.0012499999999999998,0.013346347815039138,0.011698589658587055,1.0001779516544,0.0002524750600786068,0.0002213041476079704,0.0,-0.0007275946275946188,0.000727594627594641
40,8,50,2.7,L10,2.0,48.5,0.19984668012509152,0.39542334096109844,0.6642755841115079,0.43200000000000005,0.2,0.4,0.19984668012509152,0.39542334096109844,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.477125,0.47562499999999996,-0.0015000000000000005,0.012220308404455265,0.010711572596962595,1.000225696232,0.0003862103979509311,0.00033852833974672673,3.064713064713231e-05,-0.0011764683758921479,0.0011764683758921147
