background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,case_label,background_packet_kb,background_period_ms,rho_bg,rho_pdb,prb_share_pdb,g_pdb_mbps,target_rho_bg,target_rho_pdb,actual_rho_bg,actual_rho_pdb,background_mapping_policy,pdb_mapping_policy,baseline_edge_pdb_satisfaction_rate,proposed_edge_pdb_satisfaction_rate,mean_delta_pdb_satisfaction_rate,mean_center_throughput_retention
32,8,50,2.7,critical,2.0,38.8,0.19984668012509155,0.39542334096109844,0.6642755841115079,0.43200000000000005,0.2,0.4,0.19984668012509155,0.39542334096109844,candidate_domain_solve_period,candidate_domain_solve_packet,0.524875,0.530125,0.0052499999999999995,0.9983707826262
32,8,50,3.1,overloaded,2.0,38.8,0.19984668012509155,0.45400457665903887,0.6943545216873827,0.496,0.2,0.45,0.19984668012509155,0.45400457665903887,candidate_domain_solve_period,candidate_domain_solve_packet,0.316125,0.324625,0.0085,1.0004502898388001
