background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,case_label,background_packet_kb,background_period_ms,rho_bg,rho_pdb,prb_share_pdb,g_pdb_mbps,target_rho_bg,target_rho_pdb,actual_rho_bg,actual_rho_pdb,background_mapping_policy,pdb_mapping_policy,policy,edge_pdb_satisfaction_rate,center_agg_rate_bps,center_avg_rate_bps,prb_utilization,center_prb_share,edge_prb_share,pdb_arrivals_in_window,pdb_violation_rate,target_edge_completion_delay_ms,target_edge_queue_wait_ms,target_edge_service_time_ms,edge_backlog_bits
32,4,300,24.6,easy,2.0,258.5,0.02999632955069072,0.3002288329519451,0.9091640100246713,0.656,0.03,0.3,0.02999632955069072,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,tail_append,1.0,2048000.0,64000.0,0.4569269841269842,0.16193470701608229,0.8380652929839177,133.2,0.0,43.0,32.4,10.6,0.0
32,4,300,24.6,easy,2.0,258.5,0.02999632955069072,0.3002288329519451,0.9091640100246713,0.656,0.03,0.3,0.02999632955069072,0.3002288329519451,candidate_domain_solve_period,candidate_domain_solve_packet,hopeless_tail_append,1.0,2048000.0,64000.0,0.4569269841269842,0.16193470701608229,0.8380652929839177,133.2,0.0,43.0,32.4,10.6,0.0
