seed,scenario_id,policy,background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,case_label,background_packet_kb,background_period_ms,rho_bg,rho_pdb,target_rho_bg,target_rho_pdb,actual_rho_bg,actual_rho_pdb,prb_share_pdb,g_pdb_mbps,background_mapping_policy,pdb_mapping_policy,edge_pdb_satisfaction_rate,center_agg_rate_bps,center_avg_rate_bps,prb_utilization,center_prb_share,edge_prb_share,pdb_arrivals_in_window,pdb_violation_rate,target_edge_completion_delay_ms,target_edge_queue_wait_ms,target_edge_service_time_ms,edge_backlog_bits
7,bg32_pdb4_d300_k24.6_seed00_L01,tail_append,32,4,300,24.6,L01,2.0,258.5,0.02999632955069072,0.3002288329519451,0.03,0.3,0.02999632955069072,0.3002288329519451,0.9091640100246713,0.656,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,64000.0,0.3409365079365079,0.17635651280141246,0.8236434871985875,132.0,0.0,14.0,6.0,8.0,0.0
7,bg32_pdb4_d300_k24.6_seed00_L01,hopeless_tail_append,32,4,300,24.6,L01,2.0,258.5,0.02999632955069072,0.3002288329519451,0.03,0.3,0.02999632955069072,0.3002288329519451,0.9091640100246713,0.656,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,64000.0,0.3409365079365079,0.17635651280141246,0.8236434871985875,132.0,0.0,14.0,6.0,8.0,0.0
7,bg32_pdb8_d300_k12.3_seed00_L02,tail_append,32,8,300,12.3,L02,2.0,258.5,0.02999632955069072,0.3002288329519451,0.03,0.3,0.02999632955069072,0.3002288329519451,0.9091640100246713,0.328,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,64000.0,0.4208919413919414,0.1429910025949311,0.8570089974050689,265.0,0.0,19.0,8.0,11.0,0.0
7,bg32_pdb8_d300_k12.3_seed00_L02,hopeless_tail_append,32,8,300,12.3,L02,2.0,258.5,0.02999632955069072,0.3002288329519451,0.03,0.3,0.02999632955069072,0.3002288329519451,0.9091640100246713,0.328,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,64000.0,0.4208919413919414,0.1429910025949311,0.8570089974050689,265.0,0.0,19.0,8.0,11.0,0.0
7,bg32_pdb4_d300_k32.8_seed00_L03,tail_append,32,4,300,32.8,L03,2.0,258.5,0.02999632955069072,0.4003051106025934,0.03,0.4,0.02999632955069072,0.4003051106025934,0.9302899624504969,0.8746666666666666,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,64000.0,0.4229529914529915,0.14254825006459323,0.8574517499354067,132.0,0.0,20.0,8.0,12.0,0.0
7,bg32_pdb4_d300_k32.8_seed00_L03,hopeless_tail_append,32,4,300,32.8,L03,2.0,258.5,0.02999632955069072,0.4003051106025934,0.03,0.4,0.02999632955069072,0.4003051106025934,0.9302899624504969,0.8746666666666666,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,64000.0,0.4229529914529915,0.14254825006459323,0.8574517499354067,132.0,0.0,20.0,8.0,12.0,0.0
7,bg32_pdb8_d300_k16.4_seed00_L04,tail_append,32,8,300,16.4,L04,2.0,258.5,0.02999632955069072,0.4003051106025934,0.03,0.4,0.02999632955069072,0.4003051106025934,0.9302899624504969,0.4373333333333333,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,64000.0,0.5271355311355311,0.11441916594861531,0.8855808340513847,265.0,0.0,25.0,10.0,15.0,0.0
7,bg32_pdb8_d300_k16.4_seed00_L04,hopeless_tail_append,32,8,300,16.4,L04,2.0,258.5,0.02999632955069072,0.4003051106025934,0.03,0.4,0.02999632955069072,0.4003051106025934,0.9302899624504969,0.4373333333333333,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,64000.0,0.5271355311355311,0.11441916594861531,0.8855808340513847,265.0,0.0,25.0,10.0,15.0,0.0
7,bg32_pdb4_d300_k36.9_seed00_L05,tail_append,32,4,300,36.9,L05,2.0,258.5,0.02999632955069072,0.4503432494279176,0.03,0.45,0.02999632955069072,0.4503432494279176,0.9375518261175255,0.984,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,64000.0,0.467009768009768,0.12876718059197712,0.8712328194080229,132.0,0.0,24.0,10.0,14.0,0.0
7,bg32_pdb4_d300_k36.9_seed00_L05,hopeless_tail_append,32,4,300,36.9,L05,2.0,258.5,0.02999632955069072,0.4503432494279176,0.03,0.45,0.02999632955069072,0.4503432494279176,0.9375518261175255,0.984,candidate_domain_solve_period,candidate_domain_solve_packet,1.0,2048000.0,64000.0,0.467009768009768,0.12876718059197712,0.8712328194080229,132.0,0.0,24.0,10.0,14.0,0.0
