background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,case_label,background_packet_kb,background_period_ms,rho_bg,rho_pdb,prb_share_pdb,g_pdb_mbps,target_rho_bg,target_rho_pdb,actual_rho_bg,actual_rho_pdb,background_mapping_policy,pdb_mapping_policy,repeat_count,baseline_edge_pdb_satisfaction_rate,proposed_edge_pdb_satisfaction_rate,mean_delta_pdb_satisfaction_rate,std_delta_pdb_satisfaction_rate,ci95_delta_pdb_satisfaction_rate,mean_center_throughput_retention,std_center_throughput_retention,ci95_center_throughput_retention,mean_delta_prb_utilization,mean_delta_center_prb_share,mean_delta_edge_prb_share
32,4,100,8.2,L01,2.0,38.8,0.19984668012509155,0.300228832951945,0.6003669947856352,0.6559999999999999,0.2,0.3,0.19984668012509155,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.916,0.915,-0.001,0.0022360679774997894,0.0019599999999999995,1.0,0.0,0.0,0.0,0.00030311653133079374,-0.00030311653133079374
32,4,100,10.9,L03,2.0,38.8,0.19984668012509155,0.39908466819221966,0.6663279010414835,0.872,0.2,0.4,0.19984668012509155,0.39908466819221966,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.679,0.6795,0.0005,0.0011180339887498947,0.0009799999999999998,1.0009332658448,0.002260825332572243,0.001981700778522961,0.0,0.0011311796414070763,-0.0011311796414070763
32,4,100,12.3,L05,2.0,38.8,0.19984668012509155,0.45034324942791765,0.6926333813529201,0.9840000000000001,0.2,0.45,0.19984668012509155,0.45034324942791765,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.5595,0.554,-0.0055000000000000005,0.007984359711335657,0.006998599859971993,1.0006017522582,0.002089765843772498,0.001831760525623144,-8.669108669101534e-06,0.001201067404985906,-0.0012010674049858672
32,8,100,4.1,L02,2.0,38.8,0.19984668012509155,0.300228832951945,0.6003669947856352,0.32799999999999996,0.2,0.3,0.19984668012509155,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.9984999999999999,0.99975,0.00125,0.002795084971874737,0.00245,1.0000258525412,5.780803951436344e-05,5.067098075204335e-05,0.0,0.0004577279449749394,-0.0004577279449749616
32,8,100,5.5,L04,2.0,38.8,0.19984668012509155,0.40274599542334094,0.6683552783923122,0.44,0.2,0.4,0.19984668012509155,0.40274599542334094,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.662,0.677,0.015,0.009722718241315029,0.008522338294153782,1.0009758346742,0.0009801264469350656,0.0008591187098617216,0.0,0.0017333078793182466,-0.0017333078793182245
32,8,100,6.1,L06,2.0,38.8,0.19984668012509155,0.4466819221967963,0.6908927471926544,0.488,0.2,0.45,0.19984668012509155,0.4466819221967963,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.48,0.488,0.008,0.018553133158579982,0.016262538239770568,1.0003748246668,0.0026221620024207766,0.002298426334288491,0.0,-0.0011536516011095177,0.0011536516011094954
40,4,100,8.2,L07,2.0,48.5,0.19984668012509152,0.300228832951945,0.6003669947856352,0.6559999999999999,0.2,0.3,0.19984668012509152,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.858,0.8564999999999999,-0.0015,0.003354101966249685,0.00294,1.0000022780244,5.0938174128126564e-06,4.464927824008313e-06,0.0,-0.000398290598290596,0.000398290598290596
40,4,100,10.9,L09,2.0,48.5,0.19984668012509152,0.39908466819221966,0.6663279010414835,0.872,0.2,0.4,0.19984668012509152,0.39908466819221966,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.622,0.6245,0.0025,0.005590169943749474,0.0049,0.999602950714,0.0006647357848034403,0.0005826666055436883,0.0,0.0003715506715506578,-0.0003715506715506578
40,4,100,12.3,L11,2.0,48.5,0.19984668012509152,0.45034324942791765,0.6926333813529201,0.9840000000000001,0.2,0.45,0.19984668012509152,0.45034324942791765,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.505,0.504,-0.001,0.005477225575051661,0.004800999895855029,1.0486040216441999,0.10903807984673033,0.09557609099994883,0.0,0.006991472728983322,-0.006991472728983284
40,8,100,4.1,L08,2.0,48.5,0.19984668012509152,0.300228832951945,0.6003669947856352,0.32799999999999996,0.2,0.3,0.19984668012509152,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.99175,0.994,0.00225,0.005031152949374527,0.00441,1.0000346460058,7.74708241176738e-05,6.790617136801912e-05,0.0,-0.0003285714285714336,0.0003285714285714336
40,8,100,5.5,L10,2.0,48.5,0.19984668012509152,0.40274599542334094,0.6683552783923125,0.44,0.2,0.4,0.19984668012509152,0.40274599542334094,candidate_domain_solve_period,candidate_domain_solve_packet,5,0.59575,0.6012500000000001,0.0055000000000000005,0.025626524344904835,0.022462638981206103,0.9999595777157999,0.0014019517803807995,0.001228864916986463,0.0,-0.00104933362879569,0.0010493336287957123
