background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,case_label,background_packet_kb,background_period_ms,rho_bg,rho_pdb,prb_share_pdb,g_pdb_mbps,target_rho_bg,target_rho_pdb,actual_rho_bg,actual_rho_pdb,background_mapping_policy,pdb_mapping_policy,baseline_edge_pdb_satisfaction_rate,proposed_edge_pdb_satisfaction_rate,mean_delta_pdb_satisfaction_rate,mean_center_throughput_retention
32,8,100,4.1,easy,2.0,38.8,0.19984668012509155,0.300228832951945,0.6003669947856352,0.32799999999999996,0.2,0.3,0.19984668012509155,0.300228832951945,candidate_domain_solve_period,candidate_domain_solve_packet,0.9984999999999999,0.99975,0.00125,1.0000258525412
32,8,100,5.5,critical,2.0,38.8,0.19984668012509155,0.40274599542334094,0.6683552783923122,0.44,0.2,0.4,0.19984668012509155,0.40274599542334094,candidate_domain_solve_period,candidate_domain_solve_packet,0.662,0.677,0.015,1.0009758346742
32,8,100,6.1,overloaded,2.0,38.8,0.19984668012509155,0.4466819221967963,0.6908927471926544,0.488,0.2,0.45,0.19984668012509155,0.4466819221967963,candidate_domain_solve_period,candidate_domain_solve_packet,0.48,0.488,0.008,1.0003748246668
48,8,100,5.5,high_cost,2.0,58.2,0.19984668012509152,0.40274599542334094,0.6683552783923125,0.44,0.2,0.4,0.19984668012509152,0.40274599542334094,candidate_domain_solve_period,candidate_domain_solve_packet,0.51525,0.51875,0.0034999999999999996,0.9987536277496
